ID	MODEL	SEND	RECEIVE	LATENCY
699	mobilenetv2-7	17735609951732992	17735621133867526	5096688
690	resnet50-v2-7	17735608820536816	17735620053635340	5119917
110	resnet18-v2-7	17735558453561158	17735569814799096	5178321
103	resnet50-v2-7	17735558125154108	17735569630225092	5243879
30	resnet50-v2-7	17735550420566746	17735562008999710	5281874
60	googlenet-9	17735553083679906	17735564867526868	5370942
170	mobilenetv2-7	17735563831732296	17735576021466480	5555940
82	googlenet-9	17735554176710658	17735566419492572	5580119
83	mobilenetv2-7	17735554181436144	17735566476257214	5603838
95	resnet34-v2-7	17735557430138436	17735569841446672	5656931
93	googlenet-9	17735557348146926	17735569868447796	5706609
78	mobilenetv2-7	17735553874383506	17735566419242084	5717802
76	resnet34-v2-7	17735553852085772	17735566476137832	5753897
58	googlenet-9	17735552184461524	17735564867485556	5780776
274	mobilenetv2-7	17735575445858518	17735588385760138	5897858
151	squeezenet1.1-7	17735561963674966	17735575199383306	6032683
147	squeezenet1.1-7	17735561939243348	17735575182935640	6036322
50	googlenet-9	17735551470054748	17735564858192156	6102159
144	mnist-8	17735561778531054	17735575199684438	6117207
47	googlenet-9	17735551395749244	17735564850496244	6132519
190	mobilenetv2-7	17735567376050592	17735581176666514	6290162
127	resnet34-v2-7	17735559876146084	17735573759542220	6327892
579	squeezenet1.1-7	17735600927961380	17735614967597686	6399104
611	mnist-8	17735603258768574	17735617474589576	6479407
87	mobilenetv2-7	17735554758290010	17735569148829520	6559042
84	resnet18-v2-7	17735554198370318	17735568880383854	6691893
90	resnet34-v2-7	17735554829560368	17735569534576668	6702377
88	googlenet-9	17735554759549274	17735569466449844	6703236
91	resnet50-v2-7	17735554889322356	17735569841290428	6814935
111	googlenet-9	17735558455456730	17735573668930968	6934126
273	mobilenetv2-7	17735575431737742	17735590691329536	6955146
133	squeezenet1.1-7	17735560311938930	17735575571944906	6955335
389	googlenet-9	17735585989352748	17735601349707782	7001073
67	mobilenetv2-7	17735553402060248	17735568839487380	7036201
85	squeezenet1.1-7	17735554217710800	17735569814754626	7108953
136	resnet34-v2-7	17735560475587030	17735576150328268	7144367
79	googlenet-9	17735553882143244	17735569632756222	7178948
260	googlenet-9	17735574934566598	17735590691066986	7181631
312	resnet34-v2-7	17735578650290640	17735594501533284	7224814
373	mobilenetv2-7	17735585121112630	17735601000716010	7237740
70	resnet34-v2-7	17735553730655936	17735569630461968	7246948
102	mobilenetv2-7	17735557596715706	17735573760124558	7367096
258	googlenet-9	17735574911586312	17735591236712648	7440805
92	resnet50-v2-7	17735557333498466	17735573669035048	7445549
269	resnet18-v2-7	17735575343400426	17735591699882558	7455096
101	inception_v3	17735557594891734	17735574043287482	7496989
55	resnet50-v2-7	17735552072759730	17735568839244130	7641971
108	mnist-8	17735558358531846	17735575498068972	7812004
54	resnet50-v2-7	17735551973889718	17735569149081648	7828255
243	googlenet-9	17735574150063000	17735591700877934	7999459
100	mnist-8	17735557593007964	17735575182773296	8017213
271	squeezenet1.1-7	17735575366943660	17735593005912046	8039639
42	inception_v3	17735550875828494	17735568839470300	8187621
165	resnet18-v2-7	17735563452615434	17735581703288956	8318447
163	resnet18-v2-7	17735563376056224	17735581703087968	8353250
272	squeezenet1.1-7	17735575426579742	17735594386621526	8641769
266	inception_v3	17735575056242372	17735594386661620	8810583
533	resnet34-v2-7	17735596966636362	17735616785552762	9033234
142	resnet34-v2-7	17735561758139114	17735581776065660	9123940
439	resnet18-v2-7	17735592201707000	17735612439010696	9223930
515	resnet18-v2-7	17735596643676488	17735617309208630	9419112
733	googlenet-9	17735614272369956	17735635225918354	9550386
74	inception_v3	17735553844102974	17735575205799910	9736416
64	resnet34-v2-7	17735553303077340	17735574859655582	9825240
188	squeezenet1.1-7	17735566350144912	17735588449703930	10072725
38	inception_v3	17735550711810692	17735573422949154	10351476
118	inception_v3	17735558909816396	17735581701286752	10388090
192	mnist-8	17735567394962548	17735590608778364	10580590
107	squeezenet1.1-7	17735558315743638	17735581775791962	10692820
99	inception_v3	17735557554092208	17735581176950016	10767027
13	densenet-9	17735549661131620	17735573759374510	10983702
97	resnet18-v2-7	17735557516418610	17735581703485854	11024187
457	mnist-8	17735593116200914	17735617307589344	11026156
173	resnet18-v2-7	17735564112927600	17735588686690780	11200439
182	googlenet-9	17735566091781600	17735590713514314	11222302
169	googlenet-9	17735563826122120	17735588451771294	11224088
281	inception_v3	17735576050344998	17735601350404536	11531476
663	resnet18-v2-7	17735606300601246	17735631621684360	11541058
404	googlenet-9	17735587071404458	17735612484912456	11583185
403	googlenet-9	17735587047471778	17735612484631900	11593965
255	resnet50-v2-7	17735574823891754	17735600271683282	11598811
11	densenet-9	17735549554248882	17735575037008816	11614749
161	resnet18-v2-7	17735563305625348	17735589517932466	11947268
89	inception_v3	17735554825124532	17735581342462930	12086298
339	mobilenetv2-7	17735579537502330	17735606079003092	12097311
350	resnet34-v2-7	17735580828765904	17735607668153790	12233084
502	inception_v3	17735595330465654	17735622337270962	12309391
168	inception_v3	17735563566456930	17735590608978816	12325670
277	mnist-8	17735575980924564	17735603192316764	12402640
673	mnist-8	17735607947433984	17735635225965876	12433241
234	resnet50-v2-7	17735574010671740	17735601548098954	12551243
369	resnet18-v2-7	17735584726449728	17735612439122504	12631117
68	inception_v3	17735553425289744	17735581776037518	12921945
300	squeezenet1.1-7	17735577538250154	17735605908550974	12930857
158	resnet50-v2-7	17735562849665614	17735591230147574	12935497
160	mnist-8	17735563302550114	17735591700705468	12943553
262	inception_v3	17735574967077078	17735603426631240	12971537
396	mnist-8	17735586891354252	17735615685447388	13124016
98	mobilenetv2-7	17735557539483822	17735587032093106	13442392
143	inception_v3	17735561775698424	17735591312518362	13462543
229	resnet50-v2-7	17735573508054514	17735603192208432	13529696
162	mobilenetv2-7	17735563358541296	17735593058133700	13536733
139	densenet-9	17735560879369310	17735590691250010	13587912
53	densenet-9	17735551894973550	17735581721549280	13594610
175	mnist-8	17735565700221148	17735595580461848	13619070
125	resnet34-v2-7	17735559555539372	17735589517759360	13656435
304	resnet34-v2-7	17735577645848122	17735607666551248	13683091
299	resnet50-v2-7	17735577510811322	17735607666577584	13744651
638	resnet18-v2-7	17735605062613482	17735635225886076	13748073
509	mnist-8	17735596446087168	17735626656350630	13769491
495	resnet18-v2-7	17735595137447734	17735625404137506	13795209
420	mnist-8	17735590444619562	17735621033754830	13942176
393	squeezenet1.1-7	17735586701563100	17735617518289258	14045909
387	mobilenetv2-7	17735585800382502	17735617309507068	14361497
17	densenet-9	17735549694745828	17735581269072902	14391215
119	resnet50-v2-7	17735558935734686	17735590712591288	14483526
18	densenet-9	17735549883322800	17735581776412604	14536504
371	mobilenetv2-7	17735584733913662	17735616673618516	14557750
360	mobilenetv2-7	17735584082377962	17735616127075302	14605604
96	resnet50-v2-7	17735557432067302	17735589481989338	14607986
177	resnet50-v2-7	17735565704706332	17735597949284310	14696708
293	resnet50-v2-7	17735576775135488	17735609093428000	14730306
292	squeezenet1.1-7	17735576750400646	17735609092766332	14741278
291	mobilenetv2-7	17735576740440484	17735609092788166	14745828
57	densenet-9	17735552182561226	17735584746023868	14842052
363	mobilenetv2-7	17735584150907460	17735616785427992	14874439
86	densenet-9	17735554300667202	17735587015804630	14911183
212	inception_v3	17735572839339956	17735605908584600	15072581
418	mobilenetv2-7	17735587776578588	17735621034017284	15158358
344	resnet50-v2-7	17735579575532768	17735612909248480	15193124
106	mobilenetv2-7	17735558312320578	17735591701234366	15218283
414	resnet34-v2-7	17735587731499742	17735621133890566	15224426
80	densenet-9	17735553886616290	17735587327848002	15242129
321	inception_v3	17735578909440574	17735612484888226	15303303
216	resnet18-v2-7	17735573022779650	17735606713924870	15356037
209	resnet34-v2-7	17735572611449216	17735606348299168	15376868
205	mobilenetv2-7	17735572103982086	17735605908324762	15407631
228	densenet-9	17735573497935034	17735607666491944	15573635
503	densenet-9	17735595332293356	17735629698963240	15663933
75	squeezenet1.1-7	17735553850473300	17735588385412850	15740628
153	densenet-9	17735561992173000	17735596677488108	15809168
225	mobilenetv2-7	17735573213593924	17735607967827890	15840580
181	densenet-9	17735566055204732	17735601000925622	15927858
207	resnet34-v2-7	17735572237392594	17735607666680026	16148262
259	densenet-9	17735574915377404	17735610673740330	16298251
166	squeezenet1.1-7	17735563454900776	17735599303731340	16339485
812	resnet34-v2-7	17735620493920620	17735656776658124	16537255
348	resnet18-v2-7	17735580656705098	17735617307785004	16705141
71	googlenet-9	17735553732714856	17735590711507898	16854509
72	squeezenet1.1-7	17735553734419388	17735590722268278	16858636
172	googlenet-9	17735563913493032	17735600919584282	16866951
61	densenet-9	17735553089542232	17735590608606682	17100758
159	resnet50-v2-7	17735563302425468	17735600919598286	17145475
346	resnet18-v2-7	17735579698640186	17735617347532046	17159932
310	inception_v3	17735578537624882	17735616307637642	17215137
45	densenet-9	17735551374077060	17735589505059960	17379664
345	resnet50-v2-7	17735579678419764	17735617902382498	17422043
305	mnist-8	17735578020774304	17735616307734524	17450756
326	resnet50-v2-7	17735579008144354	17735617309590504	17457359
334	resnet34-v2-7	17735579325327850	17735617640844130	17463772
354	googlenet-9	17735582776816656	17735621133850694	17482695
337	inception_v3	17735579341759020	17735617902658316	17575614
194	densenet-9	17735567758628248	17735606715155852	17755937
428	resnet18-v2-7	17735591041115096	17735630298872612	17893234
575	mnist-8	17735600753461952	17735640245656572	18000088
288	densenet-9	17735576602039560	17735616307587642	18097332
639	squeezenet1.1-7	17735605075863234	17735645088020098	18237081
298	resnet18-v2-7	17735577290632982	17735617309328760	18240061
41	googlenet-9	17735550871272976	17735591230088620	18395084
77	mnist-8	17735553856641856	17735594501651360	18525528
189	squeezenet1.1-7	17735567251220034	17735607965575428	18557135
295	densenet-9	17735576868059184	17735617640707192	18583704
970	mobilenetv2-7	17735652734829398	17735693708248158	18675213
981	mobilenetv2-7	17735653265143340	17735694314061256	18709625
121	resnet34-v2-7	17735559041584502	17735600177515658	18749284
130	resnet18-v2-7	17735560079780478	17735601262084336	18770421
248	mobilenetv2-7	17735574308375208	17735615685683686	18859301
341	squeezenet1.1-7	17735579554335730	17735621006415342	18893381
154	resnet34-v2-7	17735561993991514	17735603500302266	18918099
122	densenet-9	17735559308715706	17735600919515506	18965724
187	inception_v3	17735566260904944	17735608022928848	19034650
215	resnet34-v2-7	17735572990963286	17735614757523258	19036718
113	densenet-9	17735558459151154	17735600271637052	19057650
661	mobilenetv2-7	17735606225589270	17735648087778506	19080305
241	resnet18-v2-7	17735574133957508	17735616099439484	19127384
233	mnist-8	17735573993230814	17735616330360538	19296777
264	squeezenet1.1-7	17735575027853942	17735617474554834	19346718
314	resnet34-v2-7	17735578653958272	17735621133827678	19361836
109	densenet-9	17735558402115934	17735600919562866	19378963
230	squeezenet1.1-7	17735573566558510	17735616099291872	19385931
928	googlenet-9	17735645976653970	17735688539088974	19399469
196	resnet50-v2-7	17735570434422854	17735613074511764	19434862
217	mobilenetv2-7	17735573024933524	17735615690710790	19446571
724	mobilenetv2-7	17735613916706886	17735656776535480	19535017
335	resnet50-v2-7	17735579336245244	17735622333953906	19597861
250	googlenet-9	17735574532441286	17735617648419880	19651767
968	googlenet-9	17735652588516600	17735695803081746	19696702
167	mnist-8	17735563457486418	17735606715253632	19716393
659	mnist-8	17735606153480054	17735649440852274	19729887
223	densenet-9	17735573123567296	17735616673595232	19849602
221	squeezenet1.1-7	17735573067344078	17735616673331076	19875108
779	mnist-8	17735616010804704	17735659628426754	19880411
960	squeezenet1.1-7	17735652200269280	17735695859012236	19899153
311	squeezenet1.1-7	17735578539512066	17735622416941202	19998828
952	squeezenet1.1-7	17735651817158594	17735695830104568	20060595
204	resnet50-v2-7	17735572045586842	17735616098692116	20078899
880	googlenet-9	17735626566616242	17735670840962082	20179738
932	squeezenet1.1-7	17735646039150184	17735690380943086	20210479
876	resnet18-v2-7	17735626325611518	17735670840814046	20289518
137	googlenet-9	17735560477429976	17735604998035516	20291980
227	resnet18-v2-7	17735573249569300	17735617902238266	20352173
157	squeezenet1.1-7	17735562777850446	17735607682876730	20467195
179	googlenet-9	17735565994767476	17735610904889876	20469517
679	mobilenetv2-7	17735608247097038	17735653229886644	20502638
412	mobilenetv2-7	17735587691214670	17735633060222398	20678672
860	resnet18-v2-7	17735625352027222	17735670840832380	20733274
355	densenet-9	17735582868890416	17735628362840858	20735620
276	resnet18-v2-7	17735575504970408	17735621040168876	20754420
132	mobilenetv2-7	17735560302719684	17735605942381216	20802033
723	mnist-8	17735613908933860	17735659697730304	20870007
34	densenet-9	17735550659843642	17735596624280094	20950062
265	resnet18-v2-7	17735575053735192	17735621035562468	20957988
134	mobilenetv2-7	17735560333182510	17735606474587760	21030722
914	resnet18-v2-7	17735645013287526	17735691242429824	21070712
203	googlenet-9	17735570895560254	17735617480346292	21232810
317	resnet18-v2-7	17735578813577972	17735625544397122	21299370
313	googlenet-9	17735578652147016	17735625485644226	21346170
81	inception_v3	17735554159736280	17735601136286096	21411371
994	resnet50-v2-7	17735653636250484	17735700810331546	21501404
146	resnet50-v2-7	17735561798513372	17735609092808464	21556196
399	squeezenet1.1-7	17735586915935128	17735634227045458	21563860
985	inception_v3	17735653316782304	17735700811034376	21647334
278	squeezenet1.1-7	17735575988526910	17735623618049602	21708989
206	resnet50-v2-7	17735572135111092	17735620053529890	21840664
140	mobilenetv2-7	17735560882190976	17735609092374298	21973647
186	inception_v3	17735566242967772	17735614833798034	22147142
565	resnet18-v2-7	17735600473142668	17735649126662178	22175715
553	googlenet-9	17735597804997572	17735646680196534	22276754
381	mnist-8	17735585539767070	17735634549491182	22338069
913	inception_v3	17735645008209260	17735694123618994	22386239
220	resnet18-v2-7	17735573065485628	17735622396006754	22484284
279	resnet34-v2-7	17735576018178196	17735625496513160	22551656
612	resnet50-v2-7	17735603288457448	17735653149193252	22725950
555	googlenet-9	17735599342433322	17735649409682150	22820076
193	densenet-9	17735567405618150	17735617648303330	22900038
817	mobilenetv2-7	17735620561590698	17735670840792328	22916682
200	googlenet-9	17735570736785670	17735621034039122	22924910
623	resnet18-v2-7	17735604140190968	17735654483112572	22945725
940	googlenet-9	17735647884813028	17735698273036444	22966373
662	mnist-8	17735606226936586	17735656776573996	23039944
94	resnet50-v2-7	17735557359069682	17735607942626042	23055403
195	squeezenet1.1-7	17735570405919056	17735621006536030	23063180
975	resnet50-v2-7	17735652771983760	17735703394164504	23073008
316	googlenet-9	17735578811310664	17735629517520346	23111307
392	resnet50-v2-7	17735586078447726	17735636822021362	23128338
364	mnist-8	17735584158200116	17735635225600300	23275934
320	googlenet-9	17735578875380230	17735630370375952	23470827
199	googlenet-9	17735570734168452	17735622416883452	23556387
974	resnet34-v2-7	17735652759645006	17735704556072982	23608216
489	squeezenet1.1-7	17735594926624400	17735646827135120	23655656
455	mnist-8	17735593086821916	17735645034171760	23677005
257	resnet34-v2-7	17735574870135770	17735626879963488	23705482
755	resnet50-v2-7	17735615185618446	17735667349280684	23775598
531	googlenet-9	17735596963057958	17735649126851466	23775657
907	mobilenetv2-7	17735644214642576	17735696404082626	23787347
997	resnet50-v2-7	17735653766107508	17735706185963528	23892368
365	mnist-8	17735584168874768	17735636821731174	23998567
879	inception_v3	17735626434774720	17735679173863394	24037870
999	mnist-8	17735654132137970	17735707270931328	24220051
378	resnet34-v2-7	17735585528239086	17735639114010128	24423778
251	squeezenet1.1-7	17735574548346902	17735628193562800	24450873
171	mnist-8	17735563897588552	17735617902398138	24614771
738	resnet50-v2-7	17735614339449264	17735668474747538	24674247
238	googlenet-9	17735574049946498	17735628423910262	24783028
208	resnet18-v2-7	17735572239056530	17735626656305500	24802757
949	resnet50-v2-7	17735651738938296	17735706185370392	24816058
629	resnet34-v2-7	17735604751435978	17735659281657586	24854248
329	resnet18-v2-7	17735579107481542	17735634091053176	25060880
833	squeezenet1.1-7	17735621927102886	17735676925875122	25067808
946	resnet50-v2-7	17735648115882334	17735703117375936	25069049
617	mobilenetv2-7	17735603930171244	17735659326427940	25248977
921	mnist-8	17735645180190550	17735700811248128	25355997
342	resnet34-v2-7	17735579556451702	17735635225944040	25373515
145	resnet50-v2-7	17735561794812378	17735617480441178	25380870
66	squeezenet1.1-7	17735553380531508	17735609092832764	25393027
319	resnet50-v2-7	17735578825871076	17735634548994530	25397959
116	resnet18-v2-7	17735558898932906	17735614757360274	25459629
545	mnist-8	17735597335727408	17735653417219624	25561300
245	mnist-8	17735574198806124	17735630298714604	25569693
992	inception_v3	17735653424517866	17735709715529976	25656796
303	mnist-8	17735577643404550	17735634219157488	25786578
713	resnet18-v2-7	17735610536803914	17735667481012888	25954516
395	densenet-9	17735586886529090	17735644174619976	26111253
124	densenet-9	17735559554086240	17735616928131040	26150430
333	resnet18-v2-7	17735579314491192	17735636822083210	26211299
957	mobilenetv2-7	17735652175409174	17735709715574262	26226146
286	googlenet-9	17735576583538962	17735634219954608	26270016
804	resnet18-v2-7	17735620039580424	17735677678021262	26270939
164	googlenet-9	17735563440502144	17735621133465702	26295790
986	resnet18-v2-7	17735653332767084	17735711068702472	26315376
993	mobilenetv2-7	17735653431946842	17735712299328336	26831076
927	googlenet-9	17735645768832432	17735705121088842	27052076
769	googlenet-9	17735615638032248	17735674991878508	27052801
566	mobilenetv2-7	17735600474990934	17735659915927156	27092495
563	inception_v3	17735600467191858	17735659916119504	27096138
379	inception_v3	17735585537227802	17735645034370648	27118114
377	mobilenetv2-7	17735585517676206	17735645088159660	27151542
559	mnist-8	17735599768958664	17735659493355616	27221694
978	resnet34-v2-7	17735652820539846	17735712740108446	27310651
294	mnist-8	17735576852671380	17735636817829392	27331430
899	mnist-8	17735627099486648	17735687145147064	27368122
915	squeezenet1.1-7	17735645014963046	17735705141679268	27405066
977	squeezenet1.1-7	17735652784700030	17735713127717168	27503654
908	googlenet-9	17735644245799948	17735705121384568	27746392
249	resnet50-v2-7	17735574313104942	17735635243167010	27771222
935	resnet18-v2-7	17735646245532980	17735707271085734	27814746
919	squeezenet1.1-7	17735645147789128	17735706185513956	27820293
49	densenet-9	17735551447392724	17735612510962794	27832073
174	googlenet-9	17735564145620722	17735625534191560	27980205
402	resnet50-v2-7	17735587019775692	17735649001353230	28250491
688	resnet50-v2-7	17735608770712860	17735670840850860	28290855
784	resnet50-v2-7	17735619213938728	17735681470539174	28375843
69	resnet34-v2-7	17735553701354120	17735616241609434	28505130
781	mnist-8	17735616147685012	17735678879215898	28592311
615	resnet50-v2-7	17735603905274118	17735666950994374	28735515
942	mnist-8	17735647900850858	17735711046726938	28781165
776	squeezenet1.1-7	17735615984477786	17735679173794480	28800964
980	mobilenetv2-7	17735653261576776	17735716505622030	28825909
340	resnet50-v2-7	17735579539333744	17735642899519060	28878844
632	squeezenet1.1-7	17735604905740228	17735668325970336	28906212
882	densenet-9	17735626590049430	17735690152523180	28971045
425	resnet34-v2-7	17735590883912688	17735654807362638	29135574
967	inception_v3	17735652560695654	17735716563993518	29171968
332	mnist-8	17735579263480932	17735643676555416	29358739
890	googlenet-9	17735626972189798	17735691389759980	29360788
795	mobilenetv2-7	17735619508258662	17735684204418646	29487766
732	resnet50-v2-7	17735614250350588	17735679173846840	29591383
603	squeezenet1.1-7	17735602894949166	17735667891335124	29624606
720	resnet18-v2-7	17735612681130338	17735677677923760	29624791
415	mnist-8	17735587731653992	17735653052223658	29772365
987	googlenet-9	17735653346704572	17735718736988136	29804140
129	googlenet-9	17735559996486384	17735625537034838	29872629
376	densenet-9	17735585257144346	17735650802005042	29874594
368	resnet34-v2-7	17735584630687076	17735650255306394	29910947
596	inception_v3	17735601856312424	17735667481036542	29910995
417	googlenet-9	17735587741504056	17735653417259786	29934255
600	mnist-8	17735602140606850	17735667958853362	29999200
765	resnet50-v2-7	17735615447498484	17735681296322856	30013137
583	resnet18-v2-7	17735601073574554	17735667030033666	30062196
969	googlenet-9	17735652706838462	17735718740626490	30097442
150	resnet50-v2-7	17735561950749760	17735628188104400	30190225
854	resnet18-v2-7	17735623836980192	17735690380919976	30329963
584	resnet50-v2-7	17735601247428872	17735667932347560	30394220
926	mnist-8	17735645765938588	17735712477728004	30406467
889	mobilenetv2-7	17735626970347738	17735693763315984	30443467
896	resnet50-v2-7	17735627046188698	17735693937631310	30488351
458	resnet34-v2-7	17735593122202458	17735660022917636	30492577
897	resnet50-v2-7	17735627048009564	17735694124261494	30572585
894	mnist-8	17735627037868748	17735694124370392	30577256
702	googlenet-9	17735610110660670	17735677203089100	30579958
916	resnet50-v2-7	17735645040355306	17735712226882462	30622847
988	mobilenetv2-7	17735653358945636	17735720702282796	30694319
911	squeezenet1.1-7	17735644926924808	17735712299304570	30707556
338	mnist-8	17735579394008976	17735646826946384	30735158
877	squeezenet1.1-7	17735626360977632	17735693892424298	30780057
843	inception_v3	17735622848705302	17735690380599060	30780261
606	mobilenetv2-7	17735603137620050	17735670756437020	30819880
920	googlenet-9	17735645152868244	17735712810671850	30837649
569	mobilenetv2-7	17735600554681636	17735668325844816	30889317
756	resnet34-v2-7	17735615239058048	17735683252476216	30999734
955	squeezenet1.1-7	17735652157092958	17735720380596586	31095489
202	inception_v3	17735570850931386	17735639115583790	31114244
953	mnist-8	17735651858029642	17735720218740738	31158026
902	squeezenet1.1-7	17735627227724796	17735695859565914	31281604
901	mnist-8	17735627120316528	17735695859650220	31330598
244	mobilenetv2-7	17735574152535738	17735642910189036	31338948
900	squeezenet1.1-7	17735627101348590	17735695859507768	31339179
594	squeezenet1.1-7	17735601825625452	17735670647652982	31368289
888	squeezenet1.1-7	17735626955914174	17735695803053342	31379735
961	googlenet-9	17735652202270908	17735721224336180	31459464
858	resnet34-v2-7	17735624941540720	17735694124240776	31532680
700	resnet50-v2-7	17735609954381562	17735679173820578	31549425
959	resnet34-v2-7	17735652186294878	17735721523432942	31603071
390	resnet18-v2-7	17735586055481538	17735655446460018	31627610
760	mnist-8	17735615361436372	17735685085730490	31779532
237	mnist-8	17735574029033502	17735643828517742	31813803
561	mnist-8	17735600237913586	17735670059938500	31824076
851	resnet18-v2-7	17735623674405768	17735693708299674	31920644
210	resnet50-v2-7	17735572798174460	17735642910510618	31956397
934	inception_v3	17735646228239076	17735716367271660	31968565
823	squeezenet1.1-7	17735620609651960	17735691128663938	32141755
862	mobilenetv2-7	17735625367784172	17735695909742842	32152214
586	squeezenet1.1-7	17735601478845980	17735672059503580	32169853
803	resnet18-v2-7	17735619698723752	17735690380964646	32216153
825	resnet18-v2-7	17735620615925142	17735691314130492	32223429
518	resnet50-v2-7	17735596679601886	17735667406840290	32236662
585	resnet18-v2-7	17735601471513596	17735672242826136	32256751
943	googlenet-9	17735647956611782	17735718740902660	32262666
513	inception_v3	17735596617595872	17735667480793416	32298631
211	inception_v3	17735572835290332	17735643702202324	32300324
815	mobilenetv2-7	17735620519649972	17735691389809002	32301804
849	resnet18-v2-7	17735623003147850	17735693901322416	32314573
421	resnet34-v2-7	17735590461566264	17735661378558320	32323150
808	mnist-8	17735620267337984	17735691242478208	32349653
983	resnet34-v2-7	17735653292900858	17735724270254532	32350662
847	inception_v3	17735622954530966	17735693937952596	32353428
308	resnet18-v2-7	17735578089920604	17735649441031526	32521016
772	resnet34-v2-7	17735615790166764	17735687145044160	32522733
427	resnet50-v2-7	17735590967244414	17735662349409468	32535170
507	resnet50-v2-7	17735596440750756	17735667958733156	32597074
655	googlenet-9	17735606102254632	17735677677962604	32623385
964	inception_v3	17735652309802328	17735723986555956	32669441
643	squeezenet1.1-7	17735605192593502	17735676926009852	32695267
267	densenet-9	17735575060914522	17735646826879332	32710102
834	densenet-9	17735622031364214	17735693901269088	32757477
