ID	MODEL	SEND	RECEIVE	LATENCY
207	resnet50-v2-7	17732959071072406	17732962679816844	1644824
950	mobilenetv2-7	17733096146463934	17733099762021374	1647929
105	resnet18-v2-7	17732943760317258	17732947376656684	1648285
674	squeezenet1.1-7	17733046647609592	17733050290501158	1660388
562	densenet-9	17733028662083248	17733032312822770	1663965
990	resnet34-v2-7	17733101434634698	17733105098261722	1669839
747	resnet18-v2-7	17733057633771658	17733061309727058	1675458
880	resnet18-v2-7	17733083228468190	17733086914019024	1679831
731	squeezenet1.1-7	17733053186822326	17733056872937544	1680088
955	resnet50-v2-7	17733096680779946	17733100380447084	1686265
588	inception_v3	17733033888525562	17733037613013366	1697578
613	mobilenetv2-7	17733036863437938	17733040604993508	1705358
722	mnist-8	17733051544676922	17733055286435920	1705450
989	googlenet-9	17733101426198270	17733105174553214	1708457
622	squeezenet1.1-7	17733037949461010	17733041700594440	1709723
450	resnet34-v2-7	17733001081812776	17733004866822226	1725163
420	resnet18-v2-7	17732996440930908	17733000235727826	1729624
888	squeezenet1.1-7	17733084199274030	17733088004459190	1734359
947	resnet18-v2-7	17733095878007352	17733099695468818	1739955
808	squeezenet1.1-7	17733070636489370	17733074467486050	1746124
906	resnet18-v2-7	17733088111438580	17733091948109178	1748710
479	resnet34-v2-7	17733010605580304	17733014446973344	1750862
448	resnet18-v2-7	17733000739352444	17733004620263710	1768874
192	mnist-8	17732957067294560	17732961018256272	1800802
643	squeezenet1.1-7	17733041498071362	17733045450590956	1801513
257	mnist-8	17732967159987078	17732971166308752	1826035
633	resnet34-v2-7	17733040202974074	17733044212617762	1827549
951	mobilenetv2-7	17733096185916998	17733100198118672	1828715
681	squeezenet1.1-7	17733047249224298	17733051275425478	1835096
912	mobilenetv2-7	17733090143626452	17733094178636020	1839111
84	resnet18-v2-7	17732938552161658	17732942592471266	1841526
768	mnist-8	17733061495435376	17733065536710630	1841966
655	squeezenet1.1-7	17733042906363698	17733046956306270	1845917
560	googlenet-9	17733027854669538	17733031919130542	1852534
900	googlenet-9	17733086181536076	17733090258515114	1858240
982	mobilenetv2-7	17733101072504244	17733105185551826	1874679
890	mobilenetv2-7	17733084238160078	17733088375787974	1885883
405	squeezenet1.1-7	17732994866869646	17732999019605672	1892769
342	mobilenetv2-7	17732984448074042	17732988605224264	1894781
883	mnist-8	17733083541065278	17733087699783246	1895495
249	mnist-8	17732966507800548	17732970670878756	1897483
610	resnet34-v2-7	17733036498030124	17733040664620688	1899084
383	squeezenet1.1-7	17732991526432804	17732995693506382	1899304
125	resnet18-v2-7	17732945530070592	17732949718297890	1908945
272	mobilenetv2-7	17732968581946948	17732972789598564	1917799
913	resnet34-v2-7	17733091109049918	17733095358436330	1936821
642	mobilenetv2-7	17733041378624712	17733045644534552	1944352
986	inception_v3	17733101187558476	17733105454947568	1945026
884	resnet34-v2-7	17733083596443754	17733087865638668	1945850
991	densenet-9	17733101683820264	17733105991918914	1963581
992	densenet-9	17733101709858648	17733106019286638	1964187
715	mnist-8	17733050961533506	17733055286455592	1971249
346	squeezenet1.1-7	17732984795746452	17732989124878660	1973168
46	mobilenetv2-7	17732934702239470	17732939041202662	1977649
810	resnet18-v2-7	17733071442104474	17733075787140224	1980417
605	googlenet-9	17733036241930078	17733040589889588	1981750
423	resnet18-v2-7	17732996987156770	17733001345515392	1986489
979	googlenet-9	17733100814103782	17733105175859110	1988037
943	resnet34-v2-7	17733095555319108	17733099919763916	1989263
882	mobilenetv2-7	17733083297617406	17733087697863984	2005581
375	resnet18-v2-7	17732987604809258	17732992014842382	2010042
984	resnet50-v2-7	17733101096114106	17733105534542048	2022984
987	inception_v3	17733101309738822	17733105758665898	2027769
187	resnet34-v2-7	17732955365306024	17732959838475220	2038819
905	resnet34-v2-7	17733087148318960	17733091623582572	2039773
602	resnet50-v2-7	17733035881971912	17733040360061188	2041061
412	mobilenetv2-7	17732995751472778	17733000232196902	2042262
803	squeezenet1.1-7	17733070090977224	17733074615247784	2062110
325	squeezenet1.1-7	17732980108572322	17732984639431060	2065113
480	mobilenetv2-7	17733010691037966	17733015225517210	2066763
250	mnist-8	17732966625700498	17732971166265924	2069537
948	resnet50-v2-7	17733095914770576	17733100465342684	2074098
490	densenet-9	17733015454043160	17733020017529052	2079984
988	densenet-9	17733101376560358	17733105951169288	2085054
676	squeezenet1.1-7	17733046685325506	17733051269355432	2089348
220	squeezenet1.1-7	17732961833329264	17732966434802462	2097298
63	mobilenetv2-7	17732935448244104	17732940059434526	2101727
401	resnet18-v2-7	17732994355979806	17732999017689352	2124753
617	googlenet-9	17733037505458250	17733042172956784	2127392
445	mobilenetv2-7	17732999742638016	17733004458402546	2149391
957	inception_v3	17733097371405032	17733102089775372	2150579
973	resnet50-v2-7	17733100211365542	17733104943252508	2156739
733	resnet18-v2-7	17733056510294480	17733061249847894	2160234
62	googlenet-9	17732935439318062	17732940180439180	2160948
476	googlenet-9	17733010465595324	17733015210997668	2162899
279	squeezenet1.1-7	17732972412987552	17732977180638340	2173040
146	mnist-8	17732949556583218	17732954331336154	2176277
877	squeezenet1.1-7	17733082912985412	17733087700460448	2182076
694	resnet18-v2-7	17733047887798184	17733052676735626	2182742
693	squeezenet1.1-7	17733047763180992	17733052554219402	2183700
686	resnet18-v2-7	17733047459603014	17733052251631446	2184151
77	resnet18-v2-7	17732937465797316	17732942321261174	2213064
451	resnet50-v2-7	17733001119442422	17733005980666516	2215690
486	densenet-9	17733014902605916	17733019777324242	2221840
930	resnet34-v2-7	17733093142971216	17733098025778382	2225527
483	googlenet-9	17733011482844494	17733016390764350	2236973
57	googlenet-9	17732935298762006	17732940208625454	2237859
415	resnet34-v2-7	17732995919399944	17733000836135722	2240991
71	squeezenet1.1-7	17732937130127554	17732942050292134	2242554
184	squeezenet1.1-7	17732955203312716	17732960126416828	2243894
487	densenet-9	17733015000404660	17733019937305616	2250182
80	resnet34-v2-7	17732937921517680	17732942870970438	2255903
872	mobilenetv2-7	17733082233982888	17733087210314716	2268154
438	resnet34-v2-7	17732999030073962	17733004006950066	2268402
264	squeezenet1.1-7	17732968002807572	17732973019078904	2286358
263	resnet34-v2-7	17732967995912252	17732973020729766	2290254
399	resnet34-v2-7	17732993991563650	17732999017388100	2290713
268	resnet18-v2-7	17732968288340258	17732973321086024	2293867
387	resnet34-v2-7	17732991959108972	17732996999154776	2297194
392	resnet18-v2-7	17732992452533248	17732997501202612	2301125
485	densenet-9	17733014852735916	17733019925223206	2311981
624	squeezenet1.1-7	17733038220433964	17733043294378734	2312645
409	resnet34-v2-7	17732995160041578	17733000238888080	2314879
975	inception_v3	17733100625792400	17733105708582860	2316677
908	resnet50-v2-7	17733089264469662	17733094357932512	2321541
443	resnet50-v2-7	17732999662145116	17733004759631166	2323375
484	resnet50-v2-7	17733011490737026	17733016588911444	2323689
927	resnet34-v2-7	17733092790259240	17733097912143524	2334496
384	resnet18-v2-7	17732991553132712	17732996702661846	2347096
440	mobilenetv2-7	17732999113749286	17733004271244508	2350727
260	squeezenet1.1-7	17732967848393108	17732973019017736	2356711
155	mnist-8	17732950443741594	17732955620109920	2359329
651	resnet18-v2-7	17733042684036120	17733047862394718	2360236
941	mobilenetv2-7	17733094826562240	17733100007272904	2361308
721	mnist-8	17733051490350228	17733056678055210	2364496
875	resnet50-v2-7	17733082405507392	17733087620192508	2376793
636	resnet34-v2-7	17733040358978568	17733045579983992	2379674
454	inception_v3	17733002518063110	17733007740960012	2380536
650	mobilenetv2-7	17733042582305534	17733047816755828	2385802
190	resnet50-v2-7	17732956299078100	17732961551449868	2393970
337	resnet18-v2-7	17732983350526682	17732988605210378	2395024
406	resnet34-v2-7	17732994891423234	17733000146639002	2395266
336	resnet50-v2-7	17732983338364470	17732988601105478	2398696
433	squeezenet1.1-7	17732998729776558	17733004006994630	2405295
608	resnet34-v2-7	17733036395399260	17733041673582722	2405735
99	squeezenet1.1-7	17732943376499672	17732948667306312	2411488
441	squeezenet1.1-7	17732999192584388	17733004494338558	2416478
343	googlenet-9	17732984502741214	17732989810529506	2419228
933	squeezenet1.1-7	17733093999811736	17733099309888824	2420272
319	squeezenet1.1-7	17732979311697538	17732984639446590	2428326
723	squeezenet1.1-7	17733051604231716	17733056941475272	2432654
381	squeezenet1.1-7	17732991247572940	17732996593112088	2436435
432	resnet34-v2-7	17732998648527624	17733004007099274	2442375
435	resnet34-v2-7	17732998985064664	17733004352416916	2446377
410	googlenet-9	17732995176473510	17733000550432416	2449388
635	resnet50-v2-7	17733040319699172	17733045694663908	2449847
379	mobilenetv2-7	17732990607025004	17732995987360474	2452295
944	resnet50-v2-7	17733095589799304	17733100971221200	2452790
924	googlenet-9	17733092768191704	17733098153525496	2454573
623	googlenet-9	17733038144699054	17733043540217166	2459215
965	inception_v3	17733099573875422	17733104988105950	2467744
311	squeezenet1.1-7	17732978030490448	17732983446991550	2468778
124	mobilenetv2-7	17732945462466064	17732950885531112	2471770
389	squeezenet1.1-7	17732992067993972	17732997498807810	2475302
604	googlenet-9	17733036223587230	17733041662994448	2479219
402	mnist-8	17732994504970916	17732999984137412	2497341
198	mobilenetv2-7	17732958317246616	17732963822401520	2509186
298	squeezenet1.1-7	17732975180444874	17732980698439092	2515038
934	googlenet-9	17733094012995824	17733099540465058	2519356
312	squeezenet1.1-7	17732978072104516	17732983608303816	2523336
907	googlenet-9	17733088315345824	17733093902102166	2546379
106	squeezenet1.1-7	17732943833747482	17732949462731496	2565626
374	resnet18-v2-7	17732986812544334	17732992442418306	2566031
434	googlenet-9	17732998755424508	17733004402478142	2573862
277	resnet18-v2-7	17732971772856392	17732977420229660	2574007
431	googlenet-9	17732998621489764	17733004271310024	2575123
422	resnet50-v2-7	17732996816682496	17733002467555578	2575603
447	resnet34-v2-7	17733000671027092	17733006329306142	2578978
455	densenet-9	17733002581918352	17733008253915898	2585231
449	inception_v3	17733000958470230	17733006674468170	2605286
885	resnet34-v2-7	17733083915677840	17733089676202160	2625580
625	mobilenetv2-7	17733038319749208	17733044148686078	2656762
664	mobilenetv2-7	17733043800400256	17733049671914204	2676168
130	resnet18-v2-7	17732947688207878	17732953572266578	2681886
701	squeezenet1.1-7	17733048393293578	17733054284432516	2685113
969	densenet-9	17733099989205310	17733105881521946	2685650
129	squeezenet1.1-7	17732947681333686	17732953581698412	2689318
663	squeezenet1.1-7	17733043672925380	17733049579057086	2691946
258	resnet34-v2-7	17732967359153012	17732973281596830	2699381
649	googlenet-9	17733042549907486	17733048474164258	2700208
283	resnet18-v2-7	17732973182507988	17732979110058130	2701709
474	googlenet-9	17733010412822030	17733016342663612	2702753
186	resnet50-v2-7	17732955358552896	17732961301740864	2708836
813	squeezenet1.1-7	17733072412093476	17733078380533304	2720346
729	googlenet-9	17733052392831046	17733058377209504	2727610
113	squeezenet1.1-7	17732944503820996	17732950513426904	2739109
868	resnet34-v2-7	17733080146650898	17733086185158578	2752282
646	mobilenetv2-7	17733041966060704	17733048009401464	2754485
237	resnet18-v2-7	17732965122135044	17732971166553944	2754976
862	mobilenetv2-7	17733079505778582	17733085558383584	2758707
