ID	MODEL	SEND	RECEIVE	LATENCY
63	densenet-9	17735758530775050	17735786958518846	12957039
217	densenet-9	17735773081011964	17735801645305646	13019276
380	inception_v3	17735790251204422	17735819035861082	13119715
266	googlenet-9	17735776956394430	17735805916911376	13199870
115	squeezenet1.1-7	17735762259419346	17735791758906282	13445527
763	mnist-8	17735820984008830	17735850557323760	13479177
892	squeezenet1.1-7	17735838360874836	17735868354397732	13670703
247	densenet-9	17735776171134352	17735806185606966	13680251
335	inception_v3	17735787642689762	17735817816459496	13752857
355	resnet34-v2-7	17735788030038218	17735818347726256	13818453
407	squeezenet1.1-7	17735793223108890	17735823824910416	13947949
338	resnet18-v2-7	17735787773290694	17735818393651540	13956408
292	googlenet-9	17735781567834804	17735812372066156	14040214
401	resnet50-v2-7	17735792629737140	17735823453225386	14048991
453	googlenet-9	17735799932572926	17735830935943298	14130980
649	squeezenet1.1-7	17735812041892698	17735843076174358	14145069
98	googlenet-9	17735760697914448	17735791755484334	14155683
342	mobilenetv2-7	17735787944375502	17735819039800808	14172937
334	inception_v3	17735787638147924	17735818748142508	14179578
92	inception_v3	17735760553731090	17735791705222588	14198492
161	googlenet-9	17735764283801526	17735795682192310	14311025
325	squeezenet1.1-7	17735787094329436	17735819150007510	14610609
141	inception_v3	17735763553707932	17735795695133818	14649692
723	squeezenet1.1-7	17735816834404332	17735849005176408	14663068
535	resnet50-v2-7	17735804558694438	17735836880711752	14732004
135	resnet34-v2-7	17735763088627952	17735795535678534	14788992
394	resnet50-v2-7	17735791050280864	17735823779971776	14917817
615	squeezenet1.1-7	17735810548235080	17735843284144250	14920651
282	mobilenetv2-7	17735778287987954	17735811070489354	14941887
607	resnet50-v2-7	17735810263390394	17735843078244614	14956633
396	googlenet-9	17735792271340426	17735825145816672	14983808
382	densenet-9	17735790363401158	17735823400994052	15058155
215	resnet18-v2-7	17735772874900400	17735805917179962	15060291
242	googlenet-9	17735776128674418	17735809255352040	15098759
563	googlenet-9	17735807402784908	17735840538835390	15103031
128	squeezenet1.1-7	17735762594633858	17735795986135606	15219462
107	inception_v3	17735762074033804	17735795518181116	15243458
234	inception_v3	17735774653401496	17735808154709916	15269511
949	mnist-8	17735841661530726	17735875300135308	15332089
377	squeezenet1.1-7	17735790066660220	17735824080878790	15503290
269	resnet50-v2-7	17735777028135628	17735811070005294	15515893
250	mobilenetv2-7	17735776325715536	17735810468743204	15561999
801	resnet34-v2-7	17735822494182646	17735856728556914	15603634
656	resnet34-v2-7	17735812982584784	17735847356412670	15667195
288	densenet-9	17735778330259898	17735813295256570	15936643
482	inception_v3	17735801686364084	17735836743185962	15978496
390	resnet50-v2-7	17735790415718552	17735825552718964	16015041
480	googlenet-9	17735801681481770	17735836880947430	16043512
838	resnet18-v2-7	17735830970642130	17735866200658876	16057436
277	squeezenet1.1-7	17735777241160914	17735812498216572	16069761
293	mobilenetv2-7	17735781590233354	17735816941210586	16112569
366	inception_v3	17735789585554838	17735824971674712	16128586
268	googlenet-9	17735776980336030	17735812504845300	16191663
616	inception_v3	17735810579745196	17735846285405554	16274229
111	inception_v3	17735762123978612	17735797874534528	16294692
278	inception_v3	17735777544462732	17735813300559532	16297218
262	densenet-9	17735776692590470	17735812498396324	16319875
660	resnet50-v2-7	17735813048694692	17735848872524340	16328090
421	squeezenet1.1-7	17735794888773848	17735830756098836	16347914
899	mnist-8	17735838539101120	17735874540131794	16408856
370	mobilenetv2-7	17735789975018224	17735826012059426	16425269
295	resnet34-v2-7	17735783410564494	17735819527414220	16461645
957	mnist-8	17735841775493674	17735877907457800	16468534
360	densenet-9	17735788572643456	17735824971642650	16590245
238	mnist-8	17735775927197758	17735812371771338	16611018
601	mobilenetv2-7	17735810119182008	17735846727329054	16685572
359	squeezenet1.1-7	17735788479528704	17735825145692710	16712016
122	densenet-9	17735762500276312	17735799276280122	16762080
313	resnet50-v2-7	17735786718962830	17735823661424022	16837949
64	densenet-9	17735758561610770	17735795518067694	16844328
104	inception_v3	17735761981787808	17735798956858178	16852812
944	resnet34-v2-7	17735840854730084	17735878131011510	16990100
272	densenet-9	17735777045156794	17735814457067716	17051919
99	inception_v3	17735760742866786	17735798316364576	17125568
444	densenet-9	17735799313317224	17735836991945012	17173485
236	mobilenetv2-7	17735774953677606	17735812648551234	17180890
654	resnet50-v2-7	17735812831658074	17735850566723872	17199209
479	resnet18-v2-7	17735801678371152	17735839483988422	17231366
258	resnet18-v2-7	17735776643522660	17735814623932144	17311034
571	mnist-8	17735807940164084	17735845955907868	17327139
137	resnet34-v2-7	17735763197266064	17735801370173516	17398772
677	mnist-8	17735813760493234	17735852002668368	17430344
547	inception_v3	17735805033457028	17735843333923280	17456912
273	resnet34-v2-7	17735777046969312	17735815461675758	17508981
202	inception_v3	17735772202802604	17735810638017136	17518329
87	resnet34-v2-7	17735760399080674	17735798900790528	17548637
876	squeezenet1.1-7	17735836009978064	17735874540097606	17561585
403	mnist-8	17735792787086812	17735831397098772	17597999
193	mnist-8	17735770759342664	17735809388676092	17606806
526	resnet18-v2-7	17735804377087550	17735843076466728	17638732
573	googlenet-9	17735807946966028	17735846725736944	17674918
786	mnist-8	17735822087019762	17735860911394912	17695704
642	resnet34-v2-7	17735811705605908	17735850583720210	17720197
435	resnet34-v2-7	17735798174097448	17735837055705580	17721790
174	squeezenet1.1-7	17735766976287596	17735805917203662	17748822
576	resnet34-v2-7	17735807983059760	17735847049712290	17806131
179	resnet18-v2-7	17735767055625174	17735806219370408	17850385
120	mobilenetv2-7	17735762429797414	17735801674747780	17887397
821	resnet34-v2-7	17735829164431072	17735868413638168	17889337
698	resnet18-v2-7	17735814087978840	17735853373473876	17905877
817	squeezenet1.1-7	17735829112959784	17735868413587182	17912774
695	squeezenet1.1-7	17735814082236522	17735853512265788	17971754
772	resnet34-v2-7	17735821419847260	17735860911560462	17999869
550	resnet18-v2-7	17735806601412814	17735846123624696	18013770
228	squeezenet1.1-7	17735773825418310	17735813637746176	18146001
491	googlenet-9	17735803232134334	17735843075110694	18159970
265	densenet-9	17735776948174978	17735816941171050	18228348
487	resnet34-v2-7	17735802975571788	17735843096608220	18286707
231	resnet18-v2-7	17735774610188112	17735814850309968	18340985
298	resnet50-v2-7	17735783514498372	17735823766784660	18346529
232	resnet34-v2-7	17735774615537314	17735815087451622	18446633
667	resnet18-v2-7	17735813165672866	17735853730633602	18489043
386	mobilenetv2-7	17735790380164856	17735831006739642	18517126
371	mobilenetv2-7	17735789976814672	17735830757575406	18587402
793	inception_v3	17735822257243846	17735863177784924	18651112
163	resnet18-v2-7	17735764395549356	17735805393517912	18686403
617	resnet18-v2-7	17735810581578984	17735851630680102	18709708
782	mnist-8	17735821982330292	17735863265201034	18816258
368	squeezenet1.1-7	17735789804193132	17735831111840030	18827551
82	resnet34-v2-7	17735760321726446	17735801641695716	18833167
749	squeezenet1.1-7	17735817949311716	17735859276930330	18836653
951	squeezenet1.1-7	17735841681666252	17735883177108488	18913145
253	mnist-8	17735776550636388	17735818049034466	18914493
966	inception_v3	17735842577692348	17735884120371384	18934675
972	resnet50-v2-7	17735842894698460	17735884465470600	18947480
223	googlenet-9	17735773201650644	17735814789775352	18955389
672	mnist-8	17735813367326698	17735855035588316	18991915
531	inception_v3	17735804420674786	17735846285444652	19081481
661	inception_v3	17735813068377020	17735855034620032	19127731
152	densenet-9	17735764072268738	17735806227634370	19213931
714	googlenet-9	17735816434285456	17735858708042970	19267893
521	googlenet-9	17735804129454026	17735846729412780	19416571
829	googlenet-9	17735830623075312	17735873255309738	19431282
833	mobilenetv2-7	17735830801567788	17735873446183964	19436926
523	squeezenet1.1-7	17735804245710328	17735846922337116	19451516
214	squeezenet1.1-7	17735772799098932	17735815524555728	19473772
718	googlenet-9	17735816508977160	17735859276809018	19493086
201	mobilenetv2-7	17735771966667732	17735814789458456	19518136
345	resnet18-v2-7	17735787970247876	17735830826484756	19533380
246	inception_v3	17735776163067620	17735819035815190	19540905
459	mnist-8	17735800378091270	17735843334782472	19579166
204	densenet-9	17735772345254354	17735815417107024	19631655
462	resnet50-v2-7	17735800395421970	17735843494572084	19644097
452	googlenet-9	17735799923297170	17735843064502344	19663265
306	mobilenetv2-7	17735786036115542	17735829230950436	19687709
727	mnist-8	17735817414267040	17735860654508326	19708405
995	mnist-8	17735844127727030	17735887446251300	19744085
956	densenet-9	17735841764975166	17735885093452246	19748622
606	resnet18-v2-7	17735810158119420	17735853735906370	19862254
927	resnet34-v2-7	17735839377190956	17735883182157824	19965800
552	densenet-9	17735806618307656	17735850559274196	20027787
449	mnist-8	17735799391953356	17735843333761390	20028171
176	mobilenetv2-7	17735766981084700	17735811140530310	20127368
778	densenet-9	17735821654427170	17735865949430258	20189153
536	squeezenet1.1-7	17735804560496700	17735848877824450	20199328
568	resnet34-v2-7	17735807664097904	17735852002637888	20208997
100	mnist-8	17735760776580258	17735805349514624	20315831
192	densenet-9	17735769880791992	17735814456904232	20317279
319	mobilenetv2-7	17735786893741600	17735831513878348	20337345
312	mnist-8	17735786690906856	17735831455544964	20403207
621	resnet18-v2-7	17735810627062576	17735855464186120	20436245
965	resnet18-v2-7	17735842470045970	17735887446212240	20499619
182	mobilenetv2-7	17735767303239344	17735812372039622	20541841
596	resnet18-v2-7	17735809880656524	17735855035770116	20581182
756	mnist-8	17735820791646910	17735865949877846	20582602
463	mnist-8	17735800395533442	17735845842238276	20714086
747	mobilenetv2-7	17735817914691548	17735863389266402	20726788
70	densenet-9	17735759777683772	17735805379618866	20784838
953	inception_v3	17735841709484966	17735887446235418	20846285
629	resnet50-v2-7	17735811247256308	17735856994562468	20851096
108	resnet50-v2-7	17735762101844540	17735807968709388	20905590
625	googlenet-9	17735810780915896	17735856720526656	20938746
538	mnist-8	17735804562415094	17735850568373376	20968987
818	squeezenet1.1-7	17735829119318580	17735875278084814	21038635
457	resnet50-v2-7	17735799987859624	17735846285425826	21101898
813	resnet50-v2-7	17735829071475886	17735875375566184	21104872
90	densenet-9	17735760461115548	17735806793642180	21117833
609	resnet50-v2-7	17735810269383514	17735856728496144	21175529
725	densenet-9	17735816868160408	17735863389353982	21203825
483	resnet18-v2-7	17735802359890528	17735849005274038	21260430
358	resnet34-v2-7	17735788377298732	17735835055843992	21275544
779	googlenet-9	17735821725619122	17735868413522470	21279810
880	resnet18-v2-7	17735836245008006	17735883182579996	21393606
847	mobilenetv2-7	17735831753720598	17735878692446340	21394132
447	squeezenet1.1-7	17735799328227438	17735846285229956	21402462
548	densenet-9	17735805035235354	17735852002614200	21407191
261	densenet-9	17735776676792108	17735823661594324	21415133
710	resnet50-v2-7	17735816315805060	17735863389240510	21455531
254	mnist-8	17735776571447210	17735823684953162	21473794
524	resnet34-v2-7	17735804247507292	17735851390600524	21487280
680	mnist-8	17735813782694476	17735860929350914	21488904
496	resnet34-v2-7	17735803306522676	17735850557221588	21536325
53	densenet-9	17735758090921502	17735805379748372	21553704
243	resnet50-v2-7	17735776135633994	17735823453272744	21566836
472	mnist-8	17735801482372972	17735848877684368	21602238
811	resnet50-v2-7	17735826988750988	17735874539633556	21673146
759	mnist-8	17735820889360050	17735868466982154	21685333
44	squeezenet1.1-7	17735757754035692	17735805349591906	21693507
519	densenet-9	17735804124836990	17735852002413690	21822049
720	inception_v3	17735816662408236	17735864581517878	21840979
326	inception_v3	17735787099752568	17735835055801626	21857816
196	resnet18-v2-7	17735770764603532	17735818948444886	21961641
49	densenet-9	17735757924010246	17735806185470070	21997019
588	resnet34-v2-7	17735808440921378	17735856720478816	22005267
299	densenet-9	17735783517306962	17735831885000178	22045439
127	resnet18-v2-7	17735762573733072	17735811008719162	22076110
940	mobilenetv2-7	17735840149183656	17735888691777622	22125156
126	densenet-9	17735762566766502	17735811140327316	22139271
347	resnet50-v2-7	17735787987567524	17735836992028690	22335670
893	resnet50-v2-7	17735838389708194	17735887445940450	22359267
470	mnist-8	17735801351397288	17735850555176618	22426517
692	mnist-8	17735814056135780	17735863455191048	22515522
302	mobilenetv2-7	17735786017007720	17735835573800758	22587417
324	resnet34-v2-7	17735787092698346	17735836823602846	22666775
983	resnet34-v2-7	17735843630880858	17735893417167820	22692017
707	mnist-8	17735816123890876	17735865949475872	22709929
700	resnet18-v2-7	17735816023477604	17735865949300894	22755616
545	resnet34-v2-7	17735805022880374	17735855053174086	22803233
628	resnet18-v2-7	17735810916327034	17735860967291320	22812654
405	densenet-9	17735793074605144	17735843409345156	22941996
532	resnet34-v2-7	17735804428150124	17735854920021970	23013615
475	resnet18-v2-7	17735801540004030	17735852034993160	23015036
600	mnist-8	17735809929885686	17735860654440022	23119669
216	inception_v3	17735772876732510	17735823684834206	23157749
303	resnet18-v2-7	17735786031088888	17735836991984398	23227390
442	resnet34-v2-7	17735799202934124	17735850558677300	23407357
158	resnet18-v2-7	17735764141508890	17735815524454898	23419756
644	googlenet-9	17735811718906228	17735863177629018	23454294
648	mobilenetv2-7	17735811978762186	17735863455164520	23462352
780	squeezenet1.1-7	17735821728207820	17735873254973882	23485308
982	resnet50-v2-7	17735843605096588	17735895454766388	23632483
458	resnet50-v2-7	17735800008803008	17735851874746788	23639901
633	mnist-8	17735811259518312	17735863177809630	23663760
476	googlenet-9	17735801545587862	17735853546198846	23701281
814	resnet50-v2-7	17735829079835862	17735881080683272	23701388
554	resnet18-v2-7	17735806645907966	17735858708182314	23729386
943	inception_v3	17735840833537364	17735892906949500	23734463
290	inception_v3	17735778566398046	17735830754528378	23786750
686	densenet-9	17735813863155236	17735866106112968	23811740
412	inception_v3	17735794450144912	17735846725784088	23826635
276	resnet50-v2-7	17735777238189098	17735829571776844	23853048
225	inception_v3	17735773205258024	17735825552791132	23859404
438	resnet34-v2-7	17735798207903008	17735850557052328	23860140
422	mnist-8	17735794928527060	17735847281435410	23861854
996	mobilenetv2-7	17735844130019228	17735896592113774	23911620
971	googlenet-9	17735842883889998	17735895454978392	23961298
970	squeezenet1.1-7	17735842872135928	17735895454847494	23966595
518	mnist-8	17735804097208260	17735856728509334	23988742
109	resnet18-v2-7	17735762116385500	17735814789583408	24007838
436	resnet50-v2-7	17735798181229818	17735851167286972	24150436
699	mobilenetv2-7	17735815364823604	17735868354842764	24152242
738	mnist-8	17735817543706930	17735870809645862	24278003
976	mobilenetv2-7	17735843016484188	17735896374120704	24319797
404	mobilenetv2-7	17735792821538322	17735846261733836	24357427
494	resnet34-v2-7	17735803258303402	17735856728477160	24371091
492	densenet-9	17735803233940930	17735856728188414	24382063
488	inception_v3	17735803213050568	17735856813737970	24430577
499	resnet34-v2-7	17735803366072540	17735856994466696	24443206
959	resnet18-v2-7	17735841795823876	17735895454188266	24456866
936	googlenet-9	17735840000653788	17735893808814312	24525141
