ID	MODEL	SEND	RECEIVE	LATENCY
295	mnist-8	17734108961669314	17734108965218512	1617
550	mnist-8	17734407997420648	17734408000992530	1628
380	mnist-8	17734194112284656	17734194116044692	1713
503	mnist-8	17734321874890450	17734321878658522	1717
381	mnist-8	17734194167793966	17734194171590102	1730
624	mnist-8	17734459608109776	17734459611914768	1734
643	mnist-8	17734469936413964	17734469940231376	1739
662	mnist-8	17734474005870516	17734474009696968	1744
553	mnist-8	17734408263599306	17734408267438428	1749
647	mnist-8	17734470369346110	17734470373186362	1750
279	mnist-8	17734100296050194	17734100299952558	1778
328	mnist-8	17734150275588238	17734150279504876	1785
529	mnist-8	17734398926935832	17734398930860448	1788
338	mnist-8	17734155244582008	17734155248650696	1854
278	mnist-8	17734100271948028	17734100276043256	1866
522	mnist-8	17734388522025276	17734388526147116	1878
464	mnist-8	17734256359441840	17734256363583848	1887
276	mnist-8	17734100021465496	17734100025655124	1909
413	mnist-8	17734218687468716	17734218691676734	1917
113	mnist-8	17733955695581216	17733955699814476	1929
348	mnist-8	17734163971317438	17734163975552512	1930
63	mnist-8	17733916256763498	17733916261013844	1937
429	mnist-8	17734229651667036	17734229655960226	1956
573	mnist-8	17734430714609914	17734430718916634	1962
20	mnist-8	17733894724441292	17733894728760444	1968
838	mnist-8	17734562059208442	17734562063533608	1971
806	mnist-8	17734544744268738	17734544748617848	1982
283	mnist-8	17734101103728070	17734101108093256	1989
868	mnist-8	17734576714545482	17734576718917044	1992
188	mnist-8	17734014003523060	17734014007935098	2010
842	mnist-8	17734567231937990	17734567236352638	2012
353	mnist-8	17734166115531206	17734166119950316	2014
558	mnist-8	17734412869777432	17734412874228656	2028
430	mnist-8	17734230070210596	17734230074671868	2033
85	mnist-8	17733927274136962	17733927278654324	2058
285	mnist-8	17734102309126492	17734102313684874	2077
202	mnist-8	17734025427772332	17734025432356180	2089
700	mnist-8	17734499984510938	17734499989100042	2091
534	mnist-8	17734401248850316	17734401253444670	2094
488	mnist-8	17734305647016302	17734305651619082	2097
637	mnist-8	17734466859097428	17734466863700700	2098
784	mnist-8	17734540664007878	17734540668626046	2104
275	mnist-8	17734100016978150	17734100021635292	2122
19	mnist-8	17733893498066648	17733893502769734	2143
632	mnist-8	17734463690407268	17734463695191462	2180
977	mnist-8	17734681643590878	17734681648382342	2183
42	mnist-8	17733905963222548	17733905968069560	2209
33	mnist-8	17733901107670660	17733901112539884	2219
422	mnist-8	17734227895851222	17734227900737008	2226
581	mnist-8	17734434891380788	17734434896266510	2226
12	mnist-8	17733884272788068	17733884277710656	2243
841	mnist-8	17734567224014386	17734567228936152	2243
635	mnist-8	17734466664996484	17734466669970008	2266
68	mnist-8	17733919403562132	17733919408558292	2277
809	mnist-8	17734546103483382	17734546108491464	2282
776	mnist-8	17734533984246294	17734533989324226	2314
436	mnist-8	17734237589619642	17734237594717008	2323
248	mnist-8	17734062973605800	17734062978803892	2369
41	mnist-8	17733905962028506	17733905967228788	2370
886	mnist-8	17734594331099724	17734594336462328	2444
225	mnist-8	17734049639677532	17734049645276948	2552
781	mnist-8	17734539083665332	17734539090118374	2941
526	mnist-8	17734388883497594	17734388890364346	3129
791	mnist-8	17734541386669628	17734541393649932	3181
343	mnist-8	17734158299328796	17734158307789600	3856
549	mnist-8	17734407976920406	17734407985739390	4019
74	mnist-8	17733922089498760	17733922098682462	4185
457	mnist-8	17734254364957088	17734254374568712	4380
37	mnist-8	17733901359608802	17733901370807492	5104
874	mnist-8	17734584205983582	17734584218175928	5557
836	mnist-8	17734561643419398	17734561656884208	6137
185	mnist-8	17734013254123134	17734013268034952	6340
463	mnist-8	17734256003647234	17734256019172974	7076
794	mnist-8	17734541599129258	17734541614888752	7182
645	mnist-8	17734470084204888	17734470105655502	9776
495	mnist-8	17734308446412172	17734308467990482	9835
162	mnist-8	17733998063000448	17733998085138186	10090
646	mnist-8	17734470101679042	17734470124306416	10313
620	mnist-8	17734455839629734	17734455862463508	10407
76	mnist-8	17733922338416578	17733922361278734	10420
326	mnist-8	17734149936146894	17734149959044026	10436
839	squeezenet1.1-7	17734562060961480	17734562086990402	11863
627	squeezenet1.1-7	17734459810866056	17734459837196108	12000
824	squeezenet1.1-7	17734554708276766	17734554734740826	12062
425	squeezenet1.1-7	17734228173551622	17734228200057868	12081
823	squeezenet1.1-7	17734554610495950	17734554637493564	12305
727	squeezenet1.1-7	17734512426376178	17734512453451986	12340
914	squeezenet1.1-7	17734609457933372	17734609485521312	12574
482	mnist-8	17734265847241148	17734265875110992	12702
807	squeezenet1.1-7	17734544783066336	17734544810942256	12705
825	squeezenet1.1-7	17734555462945138	17734555491043160	12806
132	squeezenet1.1-7	17733974229184316	17733974257293588	12811
971	squeezenet1.1-7	17734673728468714	17734673756597872	12820
828	squeezenet1.1-7	17734556970080796	17734556998302542	12863
416	squeezenet1.1-7	17734220481768194	17734220510471520	13082
594	squeezenet1.1-7	17734441266918114	17734441295697096	13117
3	squeezenet1.1-7	17733878715683428	17733878744653868	13204
817	squeezenet1.1-7	17734551801484296	17734551830922554	13417
462	squeezenet1.1-7	17734255992677202	17734256022182460	13448
808	mobilenetv2-7	17734545166057218	17734545198458104	14767
327	mobilenetv2-7	17734150212383172	17734150244847222	14796
721	mobilenetv2-7	17734508529870608	17734508562468604	14857
990	mobilenetv2-7	17734687343502776	17734687376309778	14953
729	mobilenetv2-7	17734513449613702	17734513482440782	14962
468	mobilenetv2-7	17734257268088514	17734257301183220	15084
661	mobilenetv2-7	17734473922591128	17734473955716174	15098
