ID	MODEL	SEND	RECEIVE	LATENCY
396	mobilenetv2-7	17731746645705950	17731746681021634	16096
970	mobilenetv2-7	17732360591981084	17732360627649424	16257
716	mobilenetv2-7	17732065073332166	17732065109076134	16291
395	mobilenetv2-7	17731745656908124	17731745692721652	16323
824	mobilenetv2-7	17732196735509786	17732196771366988	16343
637	mobilenetv2-7	17732008679836440	17732008716037368	16499
825	squeezenet1.1-7	17732197139618494	17732197176087952	16622
482	mobilenetv2-7	17731861033621664	17731861070199112	16671
696	mobilenetv2-7	17732054704511994	17732054741541914	16877
734	mobilenetv2-7	17732074821652948	17732074858772404	16918
768	mobilenetv2-7	17732117336017468	17732117373597322	17128
674	mobilenetv2-7	17732037567978564	17732037605642658	17166
410	mobilenetv2-7	17731759299055324	17731759336797576	17202
814	mobilenetv2-7	17732186610285664	17732186648132556	17250
274	mobilenetv2-7	17731604776467748	17731604814464536	17318
589	mobilenetv2-7	17731972699286496	17731972737425584	17383
288	mobilenetv2-7	17731629319933614	17731629358099948	17395
765	mobilenetv2-7	17732115342926906	17732115381111576	17404
120	mobilenetv2-7	17731421496209970	17731421534615594	17504
957	mobilenetv2-7	17732347667067528	17732347705764820	17637
398	mobilenetv2-7	17731750877641216	17731750916389064	17660
542	mobilenetv2-7	17731931646989988	17731931685901540	17735
638	mobilenetv2-7	17732014804924416	17732014844004728	17812
909	mobilenetv2-7	17732294678249442	17732294718041426	18136
310	mobilenetv2-7	17731652630544236	17731652670640936	18275
369	mnist-8	17731725232916154	17731725274734672	19060
96	mobilenetv2-7	17731398579653492	17731398621872412	19242
816	squeezenet1.1-7	17732187993336126	17732188035637022	19280
72	squeezenet1.1-7	17731314728730724	17731314771125046	19322
528	squeezenet1.1-7	17731917880979184	17731917925191448	20151
54	squeezenet1.1-7	17731298471396620	17731298515652304	20171
866	mnist-8	17732241746821544	17732241791181880	20218
51	squeezenet1.1-7	17731297740614818	17731297785052488	20254
399	squeezenet1.1-7	17731751101420044	17731751146303692	20457
220	squeezenet1.1-7	17731544384559066	17731544429673540	20562
168	squeezenet1.1-7	17731469038217912	17731469083384978	20586
226	squeezenet1.1-7	17731548909968700	17731548955155620	20595
605	squeezenet1.1-7	17731985435243514	17731985480513928	20633
602	squeezenet1.1-7	17731979470593798	17731979515886962	20644
915	squeezenet1.1-7	17732302031419362	17732302076820734	20693
994	squeezenet1.1-7	17732374572985028	17732374618505000	20747
535	squeezenet1.1-7	17731925159790732	17731925205448644	20810
228	squeezenet1.1-7	17731551323054448	17731551368754026	20829
219	squeezenet1.1-7	17731543588002582	17731543633722018	20838
397	squeezenet1.1-7	17731749135194364	17731749180974780	20866
958	squeezenet1.1-7	17732349785976660	17732349831991182	20972
91	squeezenet1.1-7	17731395966985834	17731396013113468	21024
932	squeezenet1.1-7	17732317771489826	17732317817799532	21107
639	squeezenet1.1-7	17732016463799558	17732016510633616	21346
718	mobilenetv2-7	17732067072612492	17732067119868768	21538
795	mnist-8	17732158762973066	17732158814357506	23420
855	squeezenet1.1-7	17732238392157462	17732238445928640	24508
748	mobilenetv2-7	17732102246442076	17732102301616548	25147
263	squeezenet1.1-7	17731598915365912	17731598970975236	25346
297	squeezenet1.1-7	17731632910878142	17731632966925374	25545
