ID	MODEL	SEND	RECEIVE	LATENCY
17	mnist-8	17733117359463070	17733117363094102	1654
283	mnist-8	17733170339257816	17733170343600994	1979
44	mnist-8	17733122866688548	17733122878455110	5363
0	mnist-8	17733115666993928	17733115692826880	11774
280	squeezenet1.1-7	17733169617792174	17733169645754606	12744
16	squeezenet1.1-7	17733117319109882	17733117347239416	12821
60	mobilenetv2-7	17733125282031304	17733125314028106	14583
274	mobilenetv2-7	17733167485241556	17733167517450676	14680
286	mobilenetv2-7	17733170526358688	17733170561380314	15962
294	mobilenetv2-7	17733172091338664	17733172137342516	20968
284	squeezenet1.1-7	17733170476887122	17733170529555096	24005
293	mobilenetv2-7	17733172081291242	17733172138836524	26228
275	resnet18-v2-7	17733167647569680	17733167712410956	29553
267	squeezenet1.1-7	17733165914443268	17733166010357712	43716
292	densenet-9	17733171990429090	17733172093206898	46844
36	mnist-8	17733120110138206	17733120226485768	53029
58	resnet18-v2-7	17733124910394696	17733125028516202	53838
295	resnet50-v2-7	17733172146142240	17733172269475888	56214
59	squeezenet1.1-7	17733125064501504	17733125189653270	57042
260	mnist-8	17733162012771216	17733162149393808	62271
265	mnist-8	17733165720886832	17733165860087822	63446
5	resnet18-v2-7	17733116024626086	17733116169413614	65992
9	squeezenet1.1-7	17733116445446804	17733116596573846	68881
11	resnet18-v2-7	17733116900272164	17733117060801302	73167
187	mnist-8	17733142610915074	17733142778505430	76385
281	inception_v3	17733169670652798	17733169848611930	81111
1	inception_v3	17733115668936138	17733115849052880	82095
282	inception_v3	17733170331587352	17733170511914430	82191
287	inception_v3	17733170548341528	17733170731015356	83260
391	mnist-8	17733187436503242	17733187637210608	91480
311	mnist-8	17733173841804126	17733174047284912	93655
15	mobilenetv2-7	17733117112585108	17733117332036202	100023
4	mobilenetv2-7	17733116017280224	17733116236995920	100143
298	resnet18-v2-7	17733172458032190	17733172681694122	101942
3	resnet34-v2-7	17733115926243854	17733116154616850	104089
12	resnet34-v2-7	17733116941558378	17733117170007950	104124
67	mobilenetv2-7	17733125444523824	17733125677420908	106151
14	resnet50-v2-7	17733117036949768	17733117279328458	110473
2	resnet18-v2-7	17733115905951690	17733116156921100	114388
221	mnist-8	17733150750988170	17733151003248644	114977
57	inception_v3	17733124906025396	17733125159244014	115414
65	squeezenet1.1-7	17733125390861922	17733125652601804	119298
6	inception_v3	17733116037172896	17733116323817036	130649
7	inception_v3	17733116412099624	17733116702087236	132173
296	resnet50-v2-7	17733172419099286	17733172717510210	136012
8	resnet50-v2-7	17733116438709020	17733116737331164	136108
291	densenet-9	17733171008768218	17733171320172282	141934
289	resnet34-v2-7	17733170787603270	17733171103918872	144173
299	resnet50-v2-7	17733172485262120	17733172805253160	145848
95	mnist-8	17733128061540524	17733128402968228	155618
13	resnet50-v2-7	17733116978668224	17733117325375718	158025
110	mnist-8	17733130610568406	17733130966799514	162366
61	resnet50-v2-7	17733125345157982	17733125711107802	166795
290	resnet50-v2-7	17733170913261132	17733171291021530	172178
10	inception_v3	17733116479026766	17733116874697388	180342
185	mnist-8	17733142336752768	17733142741360984	184415
395	mnist-8	17733187637057242	17733188072438624	198441
218	mnist-8	17733150582423944	17733151036066562	206765
297	inception_v3	17733172457078616	17733172914532130	208502
264	resnet18-v2-7	17733165474632752	17733165934041672	209393
51	mnist-8	17733123412430118	17733123892070258	218614
241	mnist-8	17733160033935920	17733160554083814	237077
56	resnet18-v2-7	17733124024568820	17733124556748780	242561
41	resnet18-v2-7	17733122330782298	17733122863429994	242774
313	squeezenet1.1-7	17733173882012676	17733174477307650	271328
278	densenet-9	17733168371536368	17733168967804902	271772
310	squeezenet1.1-7	17733173778436846	17733174377023776	272829
47	mnist-8	17733123249059228	17733123875740888	285634
273	mnist-8	17733166322443976	17733166949954768	286012
411	mnist-8	17733189140329150	17733189777696912	290504
34	squeezenet1.1-7	17733119954591294	17733120600073908	294203
279	resnet18-v2-7	17733168397595404	17733169053797252	299089
314	resnet18-v2-7	17733173992255448	17733174670741528	309246
288	resnet50-v2-7	17733170553298694	17733171252437088	318659
285	resnet50-v2-7	17733170516850398	17733171227049064	323700
54	resnet18-v2-7	17733123829620534	17733124545844464	326446
256	mnist-8	17733161467506200	17733162183856412	326504
272	squeezenet1.1-7	17733166294294996	17733167026302486	333640
76	mnist-8	17733126056326328	17733126792940976	335740
268	mnist-8	17733166201093958	17733166971573398	351175
52	resnet18-v2-7	17733123566878188	17733124371989912	366960
269	squeezenet1.1-7	17733166210425184	17733167024023816	370828
393	squeezenet1.1-7	17733187567052682	17733188410793266	384567
53	resnet34-v2-7	17733123794379430	17733124661311408	395137
23	squeezenet1.1-7	17733117868167182	17733118764234568	408417
593	mnist-8	17733215304610032	17733216212359262	413741
55	densenet-9	17733124015858344	17733124925015798	414383
270	resnet50-v2-7	17733166287438666	17733167214703426	422636
21	squeezenet1.1-7	17733117778089210	17733118728717030	433285
238	mnist-8	17733159532775246	17733160488137728	435443
271	densenet-9	17733166288908528	17733167266618424	445628
18	googlenet-9	17733117521618600	17733118504184462	447842
309	mobilenetv2-7	17733173727989022	17733174711596716	448317
380	mnist-8	17733186568794380	17733187553100008	448635
402	mnist-8	17733188676935574	17733189704177780	468205
405	mnist-8	17733188886229096	17733189955456042	487341
404	mnist-8	17733188875453880	17733189953330348	491283
468	mnist-8	17733196761680042	17733197840668168	491790
276	googlenet-9	17733167775385132	17733168863284914	495852
277	resnet50-v2-7	17733167778122642	17733168877918180	501274
22	resnet18-v2-7	17733117804357440	17733118904525746	501444
305	resnet18-v2-7	17733173343485310	17733174459227426	508542
388	resnet18-v2-7	17733187143905116	17733188275551512	515791
303	squeezenet1.1-7	17733173256986018	17733174451527176	544458
266	googlenet-9	17733165773974472	17733166985231432	552077
262	squeezenet1.1-7	17733162258651892	17733163471842904	552958
301	googlenet-9	17733172836594206	17733174084529032	568794
68	resnet18-v2-7	17733125756104726	17733127125010962	623931
40	mobilenetv2-7	17733121464755366	17733122849567008	631181
304	mobilenetv2-7	17733173297629814	17733174701876312	640039
46	resnet34-v2-7	17733123174878904	17733124656906834	675491
49	inception_v3	17733123296028540	17733124817819006	693614
48	inception_v3	17733123291259696	17733124824317482	698750
29	resnet34-v2-7	17733118638833974	17733120187608810	705913
64	googlenet-9	17733125367394982	17733126929734486	712096
50	densenet-9	17733123332982612	17733124896457420	712613
25	squeezenet1.1-7	17733118526030514	17733120093842692	714590
449	mnist-8	17733193856197140	17733195448486756	725747
389	squeezenet1.1-7	17733187145819988	17733188755099702	733491
35	mobilenetv2-7	17733119979704162	17733121649618738	761127
459	mnist-8	17733195644394752	17733197328014682	767374
178	squeezenet1.1-7	17733140863613170	17733142552687490	769860
26	inception_v3	17733118543850268	17733120343738564	820368
383	resnet18-v2-7	17733186740729554	17733188566932494	832362
255	squeezenet1.1-7	17733161205752118	17733163042298988	837076
386	squeezenet1.1-7	17733187102536412	17733188945538524	840019
123	mnist-8	17733133235321296	17733135102587678	851078
377	resnet18-v2-7	17733185549720594	17733187447789490	865118
300	inception_v3	17733172745692304	17733174649451746	867711
233	mnist-8	17733158639244038	17733160548147782	870056
31	mobilenetv2-7	17733118684708850	17733120599903340	872923
396	resnet18-v2-7	17733187708010114	17733189646396804	883494
378	squeezenet1.1-7	17733186491949176	17733188461740292	897808
231	resnet18-v2-7	17733156116345238	17733158093361510	901101
104	squeezenet1.1-7	17733130368632630	17733132414345076	932412
43	googlenet-9	17733122402890248	17733124466798738	940705
37	googlenet-9	17733120706483162	17733122773154848	941965
