ID	MODEL	SEND	RECEIVE	LATENCY
964	mnist-8	17735118640264400	17735118643514594	1481
420	mnist-8	17734878041405338	17734878045047968	1660
610	mnist-8	17734955581177886	17734955585026660	1754
139	mnist-8	17734760564936832	17734760568930736	1820
602	mnist-8	17734954972712532	17734954976708728	1821
149	mnist-8	17734768955384280	17734768959455972	1855
606	mnist-8	17734955338445532	17734955342613494	1899
666	mnist-8	17734971965292680	17734971969475106	1906
889	mnist-8	17735043471677062	17735043475892748	1921
900	mnist-8	17735049695888290	17735049700216388	1972
607	mnist-8	17734955349191660	17734955353607470	2012
987	mnist-8	17735127442643456	17735127447075524	2020
15	mnist-8	17734712711359542	17734712715964446	2098
898	mnist-8	17735049588270002	17735049592921554	2120
614	mnist-8	17734957110389602	17734957115053470	2125
708	mnist-8	17734994757346064	17734994762142248	2186
335	mnist-8	17734830010133124	17734830015062150	2246
646	mnist-8	17734967184932268	17734967189972254	2297
768	mnist-8	17735005050470996	17735005055631552	2352
584	mnist-8	17734951803053360	17734951808602548	2529
325	mnist-8	17734828164603850	17734828170431124	2656
534	mnist-8	17734931732425844	17734931738332360	2692
952	mnist-8	17735116470549754	17735116476897936	2893
904	mnist-8	17735049743560276	17735049752927848	4269
596	mnist-8	17734954399817068	17734954409921388	4605
101	mnist-8	17734732345494974	17734732355614816	4612
746	mnist-8	17735000854346250	17735000864474184	4616
146	mnist-8	17734762812595584	17734762823148970	4810
658	mnist-8	17734969101441872	17734969113050204	5290
126	mnist-8	17734740144146690	17734740156324136	5550
99	mnist-8	17734732328851472	17734732341788430	5896
21	mnist-8	17734713324410348	17734713337803176	6104
993	mnist-8	17735127727993332	17735127741549388	6178
712	mnist-8	17734994872151192	17734994886373522	6482
893	mnist-8	17735043541487806	17735043559330902	8132
740	mnist-8	17734998903296138	17734998922025556	8536
856	mnist-8	17735034543745724	17735034565842952	10071
588	mnist-8	17734951907606780	17734951930952384	10640
589	mnist-8	17734951917241022	17734951941032422	10843
878	mnist-8	17735036003602720	17735036028751046	11462
609	squeezenet1.1-7	17734955432593860	17734955459297538	12171
667	squeezenet1.1-7	17734972011596812	17734972038360724	12198
897	squeezenet1.1-7	17735049492299016	17735049519145970	12236
912	squeezenet1.1-7	17735051409457088	17735051436487596	12320
665	squeezenet1.1-7	17734971702968210	17734971730105104	12368
764	squeezenet1.1-7	17735004525849564	17735004553393730	12554
883	squeezenet1.1-7	17735039655968148	17735039684346290	12934
965	squeezenet1.1-7	17735119295812894	17735119324297766	12983
901	squeezenet1.1-7	17735049714082968	17735049742669300	13029
887	squeezenet1.1-7	17735043096970548	17735043126464978	13443
890	mobilenetv2-7	17735043475324096	17735043507864702	14831
668	mobilenetv2-7	17734972106607814	17734972139648200	15059
971	mobilenetv2-7	17735122678841450	17735122712771886	15465
474	mnist-8	17734895692246698	17734895726191606	15471
109	mobilenetv2-7	17734737743379132	17734737777566022	15581
988	mobilenetv2-7	17735127452946056	17735127487273988	15646
684	mobilenetv2-7	17734978952491162	17734978986856662	15663
608	mobilenetv2-7	17734955379232186	17734955413779584	15746
613	mobilenetv2-7	17734957109213054	17734957143867694	15795
700	mnist-8	17734986187666776	17734986223554794	16357
123	mnist-8	17734739922837024	17734739959568438	16741
398	mobilenetv2-7	17734872003236878	17734872040348874	16915
138	squeezenet1.1-7	17734760277870498	17734760315041214	16941
404	mnist-8	17734872759775736	17734872797470292	17180
164	mnist-8	17734793635226724	17734793673612482	17495
953	mobilenetv2-7	17735116480176208	17735116519677584	18004
716	mnist-8	17734995127932096	17734995167520880	18044
150	mobilenetv2-7	17734791653503650	17734791694654756	18756
132	mobilenetv2-7	17734759361701040	17734759403102466	18870
710	mobilenetv2-7	17734994851214500	17734994893684272	19357
447	mnist-8	17734891376086942	17734891419320848	19705
548	mobilenetv2-7	17734934835771718	17734934879795270	20065
709	squeezenet1.1-7	17734994770384012	17734994815070570	20367
549	mobilenetv2-7	17734934847576536	17734934892458048	20456
535	squeezenet1.1-7	17734931737033200	17734931782602940	20770
145	mnist-8	17734762772157924	17734762821873334	22659
654	mnist-8	17734968537365090	17734968593193046	25445
643	mnist-8	17734966196977510	17734966255960384	26883
963	mnist-8	17735117208411008	17735117268276004	27285
435	mnist-8	17734882287603466	17734882348975304	27972
336	squeezenet1.1-7	17734830013197698	17734830075908718	28582
944	mnist-8	17735071503540666	17735071567688396	29237
899	resnet18-v2-7	17735049591392422	17735049655831542	29370
645	resnet18-v2-7	17734967007360282	17734967073631220	30205
11	resnet18-v2-7	17734710807435890	17734710882309218	34126
707	resnet18-v2-7	17734994660652792	17734994735993866	34339
600	resnet18-v2-7	17734954819006530	17734954899159356	36532
742	resnet18-v2-7	17735000530531824	17735000610984930	36669
603	resnet18-v2-7	17734954976193130	17734955057448754	37035
686	resnet18-v2-7	17734979013741446	17734979095721472	37365
739	squeezenet1.1-7	17734998871084762	17734998954634650	38081
743	mobilenetv2-7	17735000539501200	17735000623173406	38136
601	mobilenetv2-7	17734954826140858	17734954909888322	38171
119	squeezenet1.1-7	17734739876311220	17734739962641856	39348
992	squeezenet1.1-7	17735127700279314	17735127786659064	39370
599	mobilenetv2-7	17734954687698738	17734954776241830	40356
593	mnist-8	17734953172400798	17734953261316652	40526
416	squeezenet1.1-7	17734877405470058	17734877494620028	40633
402	squeezenet1.1-7	17734872701582234	17734872792458096	41420
121	resnet18-v2-7	17734739883548038	17734739975261962	41802
648	resnet18-v2-7	17734967464036878	17734967557654122	42669
