ID	MODEL	SEND	RECEIVE	LATENCY
511	resnet18-v2-7	17735964043887310	17736047303239614	37948656
988	inception_v3	17736006814934220	17736090123775446	37971212
987	resnet34-v2-7	17736006813332156	17736090123817194	37971962
986	resnet34-v2-7	17736006807334484	17736090226477618	38021487
256	squeezenet1.1-7	17735947259735206	17736030717716220	38039189
864	densenet-9	17735989871776796	17736073355708436	38051017
832	mnist-8	17735983264900724	17736066930406956	38133776
739	googlenet-9	17735978339471272	17736062067600304	38162319
870	densenet-9	17735989915740276	17736073709907126	38192418
736	inception_v3	17735978267972750	17736062067625870	38194919
687	resnet34-v2-7	17735973920354444	17736057743112598	38205450
215	densenet-9	17735946011764614	17736029929446910	38248715
727	densenet-9	17735977794426662	17736061880114194	38325290
856	densenet-9	17735989255484336	17736073355828696	38331970
982	mnist-8	17736006691132318	17736090941326874	38400270
841	squeezenet1.1-7	17735988469070620	17736072893676220	38479765
857	inception_v3	17735989257314394	17736073705043964	38490305
673	resnet50-v2-7	17735973348335830	17736057881636782	38529307
489	resnet18-v2-7	17735962867921390	17736047437380186	38545787
239	resnet50-v2-7	17735946765601368	17736031601349620	38667159
249	mobilenetv2-7	17735947003927450	17736031880998996	38685994
372	densenet-9	17735951578245608	17736036615596000	38759047
575	densenet-9	17735967760833220	17736052945059186	38825991
510	inception_v3	17735964041989180	17736049383863418	38897846
339	densenet-9	17735951089153660	17736036501538482	38929983
341	googlenet-9	17735951114433506	17736036555886502	38943232
276	inception_v3	17735948370339964	17736033847859600	38959671
229	inception_v3	17735946574949812	17736032219210582	39035670
261	resnet18-v2-7	17735948076295920	17736033847690124	39093616
640	resnet50-v2-7	17735972052665116	17736057882010154	39120029
961	resnet18-v2-7	17736004323175144	17736090226690446	39153835
960	mnist-8	17736004306820892	17736090226743900	39161314
996	squeezenet1.1-7	17736008218128728	17736094182669558	39181650
449	inception_v3	17735961215300984	17736047303274380	39237909
310	densenet-9	17735950285185598	17736036607908448	39344905
955	mobilenetv2-7	17736003797782352	17736090124510048	39346730
952	resnet18-v2-7	17736003766277082	17736090123841212	39360785
805	googlenet-9	17735982309455686	17736068737734372	39393016
945	squeezenet1.1-7	17736003517058808	17736090064537718	39447346
837	googlenet-9	17735983361221576	17736069917427138	39451324
963	squeezenet1.1-7	17736004350048208	17736090941241324	39467271
962	resnet34-v2-7	17736004347330848	17736090941259960	39468518
792	resnet34-v2-7	17735982131021636	17736068737753746	39474353
182	googlenet-9	17735943909567294	17736030741444702	39576972
891	densenet-9	17735991448457920	17736078363829948	39615028
613	mnist-8	17735971290560844	17736058357583686	39684148
957	squeezenet1.1-7	17736003807924910	17736090940828888	39714176
611	mnist-8	17735971162259236	17736058357645174	39742655
91	squeezenet1.1-7	17735940844657604	17736028059924496	39751716
993	mnist-8	17736006942981950	17736094182497422	39762769
757	resnet34-v2-7	17735980139119406	17736067394288084	39769903
931	resnet34-v2-7	17736002684701488	17736090123513520	39853606
930	googlenet-9	17736002682172590	17736090226727078	39901802
362	googlenet-9	17735951380399260	17736038974593748	39924427
786	resnet50-v2-7	17735982018746274	17736069615964792	39925806
183	resnet18-v2-7	17735943911394772	17736031602456048	39968578
914	densenet-9	17735992220967878	17736079962697272	39991672
159	resnet50-v2-7	17735942944055906	17736030739729988	40016259
345	resnet34-v2-7	17735951150602012	17736038974713442	40029221
975	squeezenet1.1-7	17736006328148250	17736094183349194	40043391
937	mnist-8	17736002817021986	17736090678263622	40046144
573	squeezenet1.1-7	17735967758903424	17736055701096398	40083041
167	resnet34-v2-7	17735943549085666	17736031602502440	40133735
871	resnet50-v2-7	17735990169385638	17736078258331848	40149929
834	resnet34-v2-7	17735983279106034	17736071422802130	40174884
585	mobilenetv2-7	17735968010100730	17736056179626522	40186657
321	inception_v3	17735950641596656	17736038831590306	40195986
600	resnet50-v2-7	17735969853600814	17736058063169976	40204908
363	squeezenet1.1-7	17735951382237110	17736039748084476	40276138
427	mobilenetv2-7	17735960337048584	17736048806212936	40323228
169	squeezenet1.1-7	17735943695963406	17736032217478778	40347089
306	resnet50-v2-7	17735950191006126	17736038723686666	40352178
524	mobilenetv2-7	17735964730312908	17736053477069054	40449752
523	resnet18-v2-7	17735964503055430	17736053272354790	40460027
186	resnet34-v2-7	17735943995902620	17736032841025536	40494586
107	densenet-9	17735941894756248	17736030741193528	40495185
433	inception_v3	17735960522359288	17736049409986596	40513959
967	inception_v3	17736005278885672	17736094734246492	40772725
579	densenet-9	17735967949300172	17736057743277188	40927063
959	googlenet-9	17736004304048866	17736094106126754	40930755
965	inception_v3	17736004367071420	17736094182476412	40936829
719	inception_v3	17735976972390314	17736067016701970	41041163
814	mnist-8	17735982773571486	17736072893767218	41075750
892	inception_v3	17735991588700352	17736081709130732	41075857
93	resnet34-v2-7	17735940905096260	17736031107497540	41113218
272	resnet50-v2-7	17735948361017148	17736038723514714	41186188
291	mnist-8	17735949330184596	17736039711918978	41194956
948	resnet50-v2-7	17736003737076348	17736094182403162	41223941
821	mnist-8	17735982873335446	17736073355971432	41240946
941	mnist-8	17736003190271930	17736093682980610	41245537
557	resnet18-v2-7	17735965839557522	17736056341869800	41249914
921	inception_v3	17735992268505452	17736082820275984	41272456
947	mnist-8	17736003630530332	17736094182839546	41272702
596	squeezenet1.1-7	17735968344885602	17736058939599204	41292029
730	mobilenetv2-7	17735977993922530	17736068737782384	41360009
791	googlenet-9	17735982129389128	17736072893900862	41369421
207	inception_v3	17735945781468724	17736036555848114	41373919
935	squeezenet1.1-7	17736002785327552	17736093596061468	41390489
991	resnet18-v2-7	17736006822850566	17736097656220712	41400806
900	inception_v3	17735991704708312	17736082615517476	41436102
534	resnet18-v2-7	17735965021852508	17736055960215002	41448661
978	squeezenet1.1-7	17736006507647132	17736097452481808	41451611
899	resnet50-v2-7	17735991644636426	17736082615534938	41463490
981	squeezenet1.1-7	17736006557004666	17736097656158238	41521947
796	densenet-9	17735982187154326	17736073355668266	41553561
944	densenet-9	17736003500668824	17736094729508040	41581057
977	densenet-9	17736006406760004	17736097656516190	41590590
985	mnist-8	17736006805566722	17736098063093030	41594132
740	resnet18-v2-7	17735978342341294	17736069615996544	41601483
943	squeezenet1.1-7	17736003418344330	17736094734078640	41620662
785	squeezenet1.1-7	17735981987282092	17736073354753052	41644243
890	densenet-9	17735991446624028	17736082820636200	41647225
887	resnet50-v2-7	17735991230286022	17736082615373084	41652273
784	squeezenet1.1-7	17735981950884500	17736073355739678	41661283
783	inception_v3	17735981936635552	17736073355792932	41667801
926	resnet18-v2-7	17735992299965850	17736083753915134	41683659
527	densenet-9	17735964863894284	17736056341948764	41694646
929	mobilenetv2-7	17736002638252292	17736094182741190	41724926
923	resnet34-v2-7	17735992294212362	17736083917625826	41760899
263	densenet-9	17735948108356036	17736039748128134	41768355
604	densenet-9	17735969926593744	17736061880187790	41911391
292	resnet50-v2-7	17735949377616872	17736041352153508	41920937
545	resnet50-v2-7	17735965751633892	17736058062859136	42074396
980	inception_v3	17736006553415590	17736098933527600	42105793
873	mnist-8	17735990175249178	17736082615391566	42133155
415	mobilenetv2-7	17735960026293100	17736052945442832	42351481
422	densenet-9	17735960232381120	17736053419283258	42473519
750	resnet34-v2-7	17735979692485532	17736072893560644	42479979
749	mobilenetv2-7	17735979690428220	17736073355645904	42691530
400	squeezenet1.1-7	17735959258696450	17736052945408076	42701327
397	mnist-8	17735959208374336	17736052945094472	42724120
875	resnet18-v2-7	17735990179406936	17736083918495916	42725200
868	mobilenetv2-7	17735989899529478	17736083753332834	42777485
500	inception_v3	17735963295061500	17736057653092376	43007306
495	resnet50-v2-7	17735963262042478	17736057743252590	43063450
848	mnist-8	17735989073502228	17736083632876234	43099076
734	resnet34-v2-7	17735978243238754	17736072905950472	43146176
992	inception_v3	17736006942866088	17736101631765448	43158112
568	squeezenet1.1-7	17735967376527666	17736062219552460	43228361
946	resnet34-v2-7	17736003553165520	17736098583270672	43313630
726	densenet-9	17735977791728434	17736072905983582	43351985
953	mnist-8	17736003766362720	17736098933348982	43376019
480	densenet-9	17735962692300452	17736057881963200	43386354
825	resnet34-v2-7	17735982954749466	17736078202956876	43413038
936	inception_v3	17736002794427250	17736098063402726	43422504
979	mobilenetv2-7	17736006544712372	17736102106062190	43555765
659	resnet50-v2-7	17735972934751168	17736068677775174	43638570
933	densenet-9	17736002767371848	17736098583798722	43672026
620	resnet34-v2-7	17735971528273454	17736067394264722	43694617
802	mobilenetv2-7	17735982295658980	17736078220727630	43721544
716	resnet18-v2-7	17735976965139964	17736072893707796	43723139
607	resnet18-v2-7	17735971057163902	17736066998835804	43729112
425	resnet18-v2-7	17735960311880958	17736056358912202	43777133
718	mobilenetv2-7	17735976970562698	17736073076305572	43803893
460	mobilenetv2-7	17735961462156946	17736057653112640	43842732
650	resnet50-v2-7	17735972213699640	17736068737428172	43994406
713	resnet34-v2-7	17735976734239156	17736073355612002	44038911
395	resnet18-v2-7	17735959198785876	17736055921167042	44084950
429	squeezenet1.1-7	17735960366124712	17736057653043626	44342260
708	densenet-9	17735976486628914	17736073915189176	44406818
