ID	MODEL	SEND	RECEIVE	LATENCY
769	densenet-9	17735290565757704	17735291322200830	344778
697	mnist-8	17735267948017346	17735268714267280	349247
9	resnet50-v2-7	17735139392794824	17735140162039130	350612
316	mnist-8	17735179857618028	17735180638644638	355982
737	mnist-8	17735280783797860	17735281570720540	358670
812	resnet18-v2-7	17735297723612194	17735298511098460	358927
13	resnet50-v2-7	17735139663695038	17735140455157680	360739
734	mnist-8	17735280659118172	17735281463958306	366836
811	resnet18-v2-7	17735297684824368	17735298491923084	367866
707	resnet18-v2-7	17735268897790490	17735269708536594	369528
29	mnist-8	17735140753305862	17735141622249474	396054
466	squeezenet1.1-7	17735217090820630	17735217976187980	403540
484	resnet50-v2-7	17735223877233616	17735224777343732	410259
629	densenet-9	17735256756601228	17735257662782212	413026
5	resnet50-v2-7	17735138945320928	17735139864684774	419035
878	mnist-8	17735310566385420	17735311491403036	421612
630	densenet-9	17735256761637292	17735257697476968	426544
783	googlenet-9	17735294356777992	17735295339268098	447807
805	mnist-8	17735296570303714	17735297555234682	448920
514	mnist-8	17735227656013810	17735228644878148	450713
480	mobilenetv2-7	17735222853559084	17735223865728748	461335
672	mnist-8	17735262601189618	17735263614326546	461776
4	inception_v3	17735138928468418	17735139963236880	471635
621	resnet34-v2-7	17735254932056524	17735255987209304	480926
622	resnet34-v2-7	17735254933777818	17735255990471642	481628
34	resnet18-v2-7	17735141013333314	17735142070592510	481886
671	mnist-8	17735262597867478	17735263666829872	487220
600	mnist-8	17735250321686442	17735251394109516	488798
475	googlenet-9	17735222618251544	17735223693841922	490241
726	squeezenet1.1-7	17735279130328722	17735280210406704	492287
606	mnist-8	17735250657627352	17735251747635946	496813
477	resnet18-v2-7	17735222679788184	17735223772610472	498095
458	resnet18-v2-7	17735216566617280	17735217673091300	504318
966	mnist-8	17735326021397330	17735327138479778	509153
766	resnet50-v2-7	17735283268120306	17735284387248132	510085
471	googlenet-9	17735221332279956	17735222471806746	519383
695	mnist-8	17735267026966728	17735268168926022	520491
617	resnet18-v2-7	17735254383385426	17735255527897644	521655
476	mobilenetv2-7	17735222648762738	17735223795493988	522666
620	mobilenetv2-7	17735254812736210	17735255998664238	540532
646	googlenet-9	17735259035268874	17735260263205028	559679
719	resnet18-v2-7	17735279023895002	17735280255687054	561436
952	mnist-8	17735324213352826	17735325447187066	562367
619	resnet34-v2-7	17735254673611364	17735255930080340	572684
628	googlenet-9	17735256207920596	17735257487635776	583279
727	mobilenetv2-7	17735279132027352	17735280439913208	596119
525	mnist-8	17735228916227986	17735230241783514	604172
450	resnet18-v2-7	17735215741974906	17735217086092570	612633
723	mobilenetv2-7	17735279088994098	17735280451795448	621149
798	mnist-8	17735296117619980	17735297483793182	622686
647	resnet34-v2-7	17735259049823856	17735260418230136	623703
721	resnet50-v2-7	17735279079726610	17735280454994348	626831
456	resnet18-v2-7	17735216235790528	17735217611441914	627006
462	squeezenet1.1-7	17735216645734032	17735218024528870	628438
799	mnist-8	17735296124677376	17735297512714986	632651
717	googlenet-9	17735278847834756	17735280244772384	636708
810	resnet18-v2-7	17735296974898244	17735298381338948	641039
703	resnet18-v2-7	17735268218289814	17735269628423908	642722
752	squeezenet1.1-7	17735281405128336	17735282815439106	642803
750	resnet18-v2-7	17735281322974714	17735282743483498	647451
625	inception_v3	17735255993869644	17735257416780016	648546
800	mnist-8	17735296149021468	17735297606186568	664159
453	squeezenet1.1-7	17735216218538164	17735217679533492	665904
763	squeezenet1.1-7	17735282419812258	17735283886086736	668311
24	squeezenet1.1-7	17735140480821312	17735141953400710	671184
554	squeezenet1.1-7	17735244251007142	17735245735438388	676586
478	inception_v3	17735222707545620	17735224211808830	685625
759	resnet18-v2-7	17735281758257832	17735283286763680	696675
749	squeezenet1.1-7	17735281236505402	17735282772788204	700220
613	mnist-8	17735250706361914	17735252246843984	702134
778	mnist-8	17735291760937546	17735293302500320	702626
463	resnet34-v2-7	17735216703550486	17735218300628518	727929
757	resnet18-v2-7	17735281613530652	17735283239877784	741270
808	resnet18-v2-7	17735296898179382	17735298524847182	741416
16	resnet34-v2-7	17735140010090274	17735141642798430	744169
548	googlenet-9	17735244120868708	17735245771414646	752299
246	mnist-8	17735171572857984	17735173243251150	761346
754	resnet18-v2-7	17735281587524462	17735283261394486	762930
460	resnet50-v2-7	17735216588748534	17735218302025612	780892
955	resnet18-v2-7	17735324389192602	17735326117333504	787666
779	inception_v3	17735291787387250	17735293543166762	800264
806	resnet18-v2-7	17735296658985846	17735298431901028	808074
454	resnet34-v2-7	17735216226136216	17735218013392590	814610
657	mnist-8	17735260642915482	17735262430545986	814781
18	resnet50-v2-7	17735140019394352	17735141814598138	818233
19	googlenet-9	17735140036125374	17735141881016276	840880
35	mobilenetv2-7	17735141400681752	17735143246100818	841120
738	squeezenet1.1-7	17735280812749978	17735282666905576	845102
761	resnet18-v2-7	17735281785736632	17735283653547680	851326
804	resnet18-v2-7	17735296564484900	17735298441708224	855616
748	squeezenet1.1-7	17735281226193038	17735283115248776	861009
990	mnist-8	17735329937681058	17735331840883472	867457
464	densenet-9	17735216717253546	17735218643259772	877851
457	resnet50-v2-7	17735216290667306	17735218252499948	894180
764	resnet50-v2-7	17735282421734690	17735284394426544	899130
675	resnet18-v2-7	17735262795596010	17735264777071168	903133
733	resnet18-v2-7	17735280631706936	17735282636951096	913967
777	googlenet-9	17735291302696998	17735293310042778	914925
696	squeezenet1.1-7	17735267513894048	17735269553698866	929719
673	resnet18-v2-7	17735262724300704	17735264764774690	930024
674	resnet34-v2-7	17735262743853106	17735264790650910	932906
562	squeezenet1.1-7	17735246112704712	17735248168992070	937232
451	resnet34-v2-7	17735215744712922	17735217819497224	945662
442	mnist-8	17735212722536930	17735214801270360	947462
461	densenet-9	17735216593792930	17735218678537980	950202
776	googlenet-9	17735291268720076	17735293388594824	966214
835	mnist-8	17735300258274356	17735302419739744	985171
948	mnist-8	17735323918444794	17735326094866558	991988
33	squeezenet1.1-7	17735141002353242	17735143181375548	993173
455	inception_v3	17735216227692238	17735218407387850	993480
765	densenet-9	17735282424862132	17735284608736904	995385
788	mobilenetv2-7	17735295281027202	17735297491324204	1007427
688	squeezenet1.1-7	17735266661540196	17735268927937724	1032997
504	resnet18-v2-7	17735226510846096	17735228779419588	1033989
580	resnet18-v2-7	17735247355419108	17735249653804816	1047577
755	resnet50-v2-7	17735281590260308	17735283898942298	1052270
792	squeezenet1.1-7	17735295818829442	17735298181372754	1076820
693	resnet18-v2-7	17735266738077704	17735269102411848	1077636
760	resnet50-v2-7	17735281779749480	17735284152120782	1081299
686	resnet18-v2-7	17735266641986810	17735269024505288	1085924
668	mobilenetv2-7	17735262364911184	17735264761053098	1092133
758	resnet34-v2-7	17735281709257534	17735284161472946	1117691
793	resnet18-v2-7	17735295953754446	17735298411904846	1120396
203	squeezenet1.1-7	17735164357221192	17735166829181716	1126691
28	resnet34-v2-7	17735140752996680	17735143231110856	1129495
694	resnet18-v2-7	17735266746904042	17735269231316386	1132366
731	squeezenet1.1-7	17735280489491602	17735283008211410	1148003
12	inception_v3	17735139634735684	17735142154856996	1148642
753	resnet50-v2-7	17735281435227728	17735283957639946	1149686
692	squeezenet1.1-7	17735266730357676	17735269255183504	1150786
502	resnet18-v2-7	17735226494338706	17735229076917548	1177109
234	mnist-8	17735170368297144	17735172989292172	1194619
787	googlenet-9	17735295242353850	17735297902866432	1212631
596	resnet18-v2-7	17735249159391736	17735251826139194	1215472
722	googlenet-9	17735279086745200	17735281770365170	1223163
725	resnet50-v2-7	17735279125258506	17735281830115602	1232842
951	resnet34-v2-7	17735324200549630	17735326917157386	1238198
790	mobilenetv2-7	17735295299487198	17735298024707912	1242124
684	squeezenet1.1-7	17735266366805256	17735269116926592	1253473
663	resnet34-v2-7	17735261934289152	17735264727364492	1273051
745	resnet50-v2-7	17735281103946254	17735283929547588	1287876
732	mobilenetv2-7	17735280625709976	17735283481780516	1301764
786	resnet50-v2-7	17735295222419868	17735298080821312	1302826
735	resnet34-v2-7	17735280674590896	17735283534128676	1303344
342	resnet18-v2-7	17735182533899352	17735185414446924	1312920
618	densenet-9	17735254629906736	17735257537520444	1325256
681	squeezenet1.1-7	17735265871449110	17735268849605590	1357409
756	densenet-9	17735281607907994	17735284635589192	1379982
687	resnet34-v2-7	17735266659215250	17735269710902938	1390924
495	squeezenet1.1-7	17735224672293254	17735227726547072	1392093
649	resnet34-v2-7	17735259354823402	17735262427891008	1400668
486	googlenet-9	17735224065209884	17735227155900536	1408701
747	inception_v3	17735281224232512	17735284331980254	1416475
742	resnet50-v2-7	17735280825436014	17735283946277770	1422443
614	squeezenet1.1-7	17735251953514144	17735255088392792	1428841
683	squeezenet1.1-7	17735265938146202	17735269074342860	1429442
972	mnist-8	17735326319279586	17735329464679128	1433636
496	resnet34-v2-7	17735226002155946	17735229153761396	1436465
949	resnet34-v2-7	17735324195478444	17735327379304228	1451151
751	densenet-9	17735281402634032	17735284595447536	1455247
685	mobilenetv2-7	17735266519462578	17735269725894658	1461454
842	resnet18-v2-7	17735300539114438	17735303777284464	1475920
718	resnet50-v2-7	17735279018989932	17735282257515328	1476082
599	resnet18-v2-7	17735250254922626	17735253498879330	1478558
825	mnist-8	17735299440568076	17735302706832366	1488725
550	inception_v3	17735244134000708	17735247427381528	1501085
557	googlenet-9	17735244341058730	17735247784400848	1569435
658	squeezenet1.1-7	17735261086381130	17735264538856878	1573598
797	mobilenetv2-7	17735296107629006	17735299582724250	1583908
746	densenet-9	17735281222609444	17735284701299266	1585546
448	resnet18-v2-7	17735213641971226	17735217129898998	1589757
710	squeezenet1.1-7	17735269124991104	17735272635794954	1600184
206	squeezenet1.1-7	17735164470162194	17735167983851584	1601499
205	resnet18-v2-7	17735164398148660	17735167923468240	1606800
870	resnet18-v2-7	17735310361802716	17735313889009708	1607660
744	densenet-9	17735280993043488	17735284523368450	1609081
659	resnet50-v2-7	17735261229718886	17735264788936768	1622250
521	squeezenet1.1-7	17735228565572132	17735232126505830	1623032
743	densenet-9	17735280948456628	17735284540347640	1637142
740	inception_v3	17735280819405254	17735284413131818	1637979
487	googlenet-9	17735224134323456	17735227748393358	1647251
591	squeezenet1.1-7	17735247765016738	17735251394021700	1654058
736	inception_v3	17735280687824706	17735284344203950	1666535
32	mobilenetv2-7	17735140958853210	17735144618971316	1668239
590	resnet18-v2-7	17735247744816316	17735251415440362	1673028
698	mobilenetv2-7	17735267965304604	17735271638217190	1674071
834	resnet18-v2-7	17735300237685310	17735303914299524	1675758
579	squeezenet1.1-7	17735247327919738	17735251077320232	1708933
519	squeezenet1.1-7	17735228423555214	17735232175959448	1710302
784	googlenet-9	17735294420190848	17735298185257814	1716074
819	mnist-8	17735298972701476	17735302766718058	1729269
655	mobilenetv2-7	17735260579118352	17735264374054738	1729688
682	resnet50-v2-7	17735265888562656	17735269684634146	1730205
27	resnet34-v2-7	17735140751212434	17735144578443400	1744407
939	resnet18-v2-7	17735323268559896	17735327101185680	1746866
78	resnet18-v2-7	17735145288877670	17735149122489004	1747316
615	resnet34-v2-7	17735251962118984	17735255797856246	1748284
368	squeezenet1.1-7	17735183996893226	17735187864561402	1762838
739	densenet-9	17735280814249084	17735284688079886	1765647
831	squeezenet1.1-7	17735299901829556	17735303775996866	1765800
513	resnet18-v2-7	17735227655881334	17735231531156960	1766306
728	inception_v3	17735280417537802	17735284323867020	1780459
678	squeezenet1.1-7	17735265212281144	17735269121761778	1781896
512	squeezenet1.1-7	17735227648339538	17735231576387668	1790359
446	mobilenetv2-7	17735213433591912	17735217401485730	1808520
576	resnet18-v2-7	17735247106525000	17735251077474456	1809913
515	squeezenet1.1-7	17735227694685396	17735231686897742	1819604
536	resnet18-v2-7	17735229608245572	17735233608795798	1823404
828	resnet18-v2-7	17735299496222148	17735303505286184	1827285
516	resnet18-v2-7	17735227720316754	17735231735642368	1830139
23	googlenet-9	17735140471652708	17735144488152488	1830674
50	resnet18-v2-7	17735143470010204	17735147487232394	1831003
240	squeezenet1.1-7	17735170637567306	17735174659727352	1833254
350	resnet18-v2-7	17735183370262298	17735187428605594	1849746
528	squeezenet1.1-7	17735228984810928	17735233051375688	1853493
680	resnet34-v2-7	17735265424840652	17735269531951154	1871973
852	resnet18-v2-7	17735307373079342	17735311491361250	1877065
46	resnet18-v2-7	17735143369372584	17735147487960524	1877205
610	resnet18-v2-7	17735250687030464	17735254814969870	1881467
612	squeezenet1.1-7	17735250705351094	17735254837512984	1883391
280	resnet18-v2-7	17735174539326558	17735178738651986	1914004
648	googlenet-9	17735259344458116	17735263547972208	1915913
650	googlenet-9	17735259360266474	17735263583832850	1925053
529	resnet18-v2-7	17735229054128768	17735233340325988	1953599
490	resnet50-v2-7	17735224271245860	17735228609263002	1977218
441	squeezenet1.1-7	17735212691764462	17735217042343450	1982943
21	inception_v3	17735140104321108	17735144471801530	1990647
724	inception_v3	17735279097642684	17735283466492872	1991271
22	inception_v3	17735140161233926	17735144584233720	2015952
677	resnet34-v2-7	17735265211228564	17735269641161210	2019112
845	resnet18-v2-7	17735301586078240	17735306021027474	2021398
670	resnet50-v2-7	17735262587483046	17735267024818532	2022486
569	mobilenetv2-7	17735246948731896	17735251394092760	2026144
493	resnet34-v2-7	17735224551048244	17735229007356132	2031133
679	resnet50-v2-7	17735265216237226	17735269692741240	2040339
851	resnet18-v2-7	17735307326440980	17735311812431442	2044662
445	resnet50-v2-7	17735213422465746	17735217909566914	2045169
568	googlenet-9	17735246943020418	17735251495206302	2074834
653	googlenet-9	17735259897431592	17735264485317550	2091105
25	googlenet-9	17735140691183492	17735145285299880	2093945
570	resnet34-v2-7	17735246960399468	17735251554720668	2094038
223	mnist-8	17735170030404230	17735174660226244	2110219
609	resnet34-v2-7	17735250685505128	17735255318128464	2111496
605	mobilenetv2-7	17735250657459378	17735255301316650	2116616
704	resnet50-v2-7	17735268281637914	17735272976398946	2139818
701	googlenet-9	17735268020439190	17735272716212672	2140279
700	googlenet-9	17735268009355060	17735272737525334	2155045
26	mobilenetv2-7	17735140693158436	17735145426747822	2157515
447	inception_v3	17735213638834956	17735218379611224	2160791
915	resnet18-v2-7	17735315794878626	17735320590539548	2185807
823	squeezenet1.1-7	17735299103596376	17735303923304976	2196767
440	mobilenetv2-7	17735212677212508	17735217518356176	2206537
199	resnet18-v2-7	17735160918046072	17735165761287266	2207493
603	googlenet-9	17735250522899340	17735255380233548	2213917
604	mobilenetv2-7	17735250652180484	17735255509980674	2214129
449	densenet-9	17735213656117890	17735218543559824	2227639
346	mnist-8	17735183224088578	17735188114365824	2228932
262	resnet18-v2-7	17735173847081030	17735178737494230	2228994
708	googlenet-9	17735268906287586	17735273813555942	2236676
566	googlenet-9	17735246916262732	17735251828932108	2239138
691	resnet34-v2-7	17735266723499764	17735271642468920	2242009
174	squeezenet1.1-7	17735153543925270	17735158491287248	2254950
814	mobilenetv2-7	17735297799630852	17735302766838528	2263996
563	resnet34-v2-7	17735246374067704	17735251394069468	2288059
611	mobilenetv2-7	17735250701746330	17735255723255434	2288746
968	mnist-8	17735326083727972	17735331109227606	2290565
338	squeezenet1.1-7	17735182386933646	17735187428673172	2297966
76	resnet18-v2-7	17735145227408898	17735150309767954	2316480
488	inception_v3	17735224151827118	17735229250449698	2323893
607	resnet34-v2-7	17735250668003786	17735255781728616	2330777
652	resnet50-v2-7	17735259526158026	17735264654550096	2337462
168	squeezenet1.1-7	17735153359850502	17735158491473738	2338934
690	resnet50-v2-7	17735266711956238	17735271891400862	2360731
997	resnet18-v2-7	17735330465152324	17735335645627756	2361201
444	inception_v3	17735213167344546	17735218361722370	2367537
956	squeezenet1.1-7	17735324405973976	17735329605880030	2370057
967	resnet18-v2-7	17735326039830868	17735331249086398	2374318
977	resnet18-v2-7	17735326470078816	17735331689166778	2378800
520	googlenet-9	17735228454854128	17735233685094906	2383883
321	mnist-8	17735180289178462	17735185542730254	2394508
209	resnet18-v2-7	17735167639302080	17735172906457186	2400708
74	resnet18-v2-7	17735145026711338	17735150309128980	2407665
850	resnet18-v2-7	17735301764540732	17735307052524538	2410202
552	inception_v3	17735244175834932	17735249465190420	2410827
980	mnist-8	17735326545639724	17735331840865752	2413503
602	resnet50-v2-7	17735250412438398	17735255717852608	2418146
676	googlenet-9	17735263967706106	17735269279453394	2421033
720	densenet-9	17735279077981148	17735284426791226	2437926
706	mobilenetv2-7	17735268339784032	17735273694091812	2440431
511	resnet18-v2-7	17735227523791156	17735232922214296	2460539
651	inception_v3	17735259388840732	17735264801004228	2466801
616	densenet-9	17735252126945026	17735257540273178	2467332
331	squeezenet1.1-7	17735181596430848	17735187017114298	2470685
975	resnet18-v2-7	17735326403486994	17735331840792058	2478261
154	squeezenet1.1-7	17735153034364364	17735158490273108	2486740
716	densenet-9	17735278830566540	17735284293141184	2489778
499	mobilenetv2-7	17735226070197454	17735231547236432	2496371
414	mnist-8	17735200944723176	17735206440439870	2504884
410	resnet18-v2-7	17735194539767020	17735200037146234	2505642
498	resnet34-v2-7	17735226062932670	17735231576407500	2512978
293	squeezenet1.1-7	17735176718354744	17735182264187674	2527726
979	resnet18-v2-7	17735326545190962	17735332099055256	2531387
315	mnist-8	17735179857551366	17735185414489648	2532788
500	mobilenetv2-7	17735226071918218	17735231686876732	2559233
443	densenet-9	17735212905869054	17735218525185642	2561219
669	resnet34-v2-7	17735262586464310	17735268211189542	2563685
438	mnist-8	17735203817608810	17735209461452364	2572399
175	resnet18-v2-7	17735153556746048	17735159204428424	2574148
66	squeezenet1.1-7	17735143894675152	17735149553484306	2579220
883	mnist-8	17735310707593358	17735316372312204	2581913
876	mnist-8	17735310551026188	17735316219846738	2583783
887	resnet18-v2-7	17735310814276478	17735316494333030	2588904
494	resnet34-v2-7	17735224652163372	17735230359778474	2601465
884	mnist-8	17735310733727958	17735316482367978	2620164
971	squeezenet1.1-7	17735326170200404	17735331922391972	2621782
598	inception_v3	17735250246394642	17735255999531596	2622213
146	mnist-8	17735151311716152	17735157066801998	2623102
152	squeezenet1.1-7	17735152682916572	17735158490372218	2646971
329	resnet18-v2-7	17735181582589696	17735187428652256	2664568
539	squeezenet1.1-7	17735229941298380	17735235793630372	2667425
944	squeezenet1.1-7	17735323731322928	17735329636618036	2691565
541	mobilenetv2-7	17735230064517136	17735236013547986	2711499
540	mobilenetv2-7	17735230007828386	17735235960450958	2713136
593	mobilenetv2-7	17735249075088612	17735255068288506	2731631
594	googlenet-9	17735249103198852	17735255096614664	2731730
243	resnet18-v2-7	17735170952037598	17735176963622934	2740011
335	squeezenet1.1-7	17735182100512106	17735188114524774	2741117
712	googlenet-9	17735269659128306	17735275712999902	2759285
505	resnet34-v2-7	17735227229909722	17735233343485132	2786497
585	resnet50-v2-7	17735247466724024	17735253583931724	2788153
506	googlenet-9	17735227239601924	17735233418062066	2816071
497	resnet50-v2-7	17735226009424662	17735232193482200	2818622
872	resnet18-v2-7	17735310417870692	17735316603147206	2819177
584	resnet50-v2-7	17735247432174156	17735253621307376	2820935
332	resnet50-v2-7	17735181672577892	17735187864662462	2822281
267	mnist-8	17735174017490882	17735180223277960	2828526
861	mobilenetv2-7	17735310232225270	17735316446253226	2832282
813	googlenet-9	17735297743714600	17735303967471478	2836716
961	mnist-8	17735325863067346	17735332099083836	2842304
492	googlenet-9	17735224479141286	17735230722112722	2845474
664	resnet50-v2-7	17735261937263188	17735268198558292	2853826
581	resnet50-v2-7	17735247356477404	17735253634741360	2861560
940	squeezenet1.1-7	17735323274759636	17735329561082356	2865233
711	googlenet-9	17735269394365244	17735275728835330	2887178
809	googlenet-9	17735296954334550	17735303309838862	2896765
575	resnet50-v2-7	17735247104107022	17735253515473418	2922227
412	squeezenet1.1-7	17735195794866398	17735202235933210	2935764
662	resnet50-v2-7	17735261898220904	17735268356132360	2943441
434	resnet18-v2-7	17735203436802586	17735209931252784	2960095
702	resnet50-v2-7	17735268185644040	17735274683382686	2961594
327	mnist-8	17735181470584772	17735187973718738	2964053
807	googlenet-9	17735296877397704	17735303449241014	2995370
709	googlenet-9	17735269116442592	17735275725734582	3012439
578	mobilenetv2-7	17735247212711838	17735253829148912	3015696
844	resnet18-v2-7	17735301561252786	17735308181520036	3017441
561	inception_v3	17735245627563816	17735252270039172	3027563
863	googlenet-9	17735310251744776	17735316894782258	3027820
868	googlenet-9	17735310340840502	17735317070016120	3067080
595	inception_v3	17735249117036184	17735255848291772	3068028
503	googlenet-9	17735226497094736	17735233231286268	3069367
302	resnet50-v2-7	17735177393755272	17735184129557748	3070101
866	resnet50-v2-7	17735310331764404	17735317069479534	3070973
345	resnet50-v2-7	17735182567966972	17735189325333926	3079930
406	googlenet-9	17735193949388080	17735200716283220	3084273
608	densenet-9	17735250669053494	17735257468830958	3099260
400	mobilenetv2-7	17735193900836192	17735200716242116	3106383
991	mobilenetv2-7	17735329994759492	17735336841520742	3120675
860	resnet50-v2-7	17735310231095132	17735317090732288	3126543
665	googlenet-9	17735262032991390	17735268911479980	3135136
544	googlenet-9	17735230136655740	17735237019968654	3137334
81	squeezenet1.1-7	17735145338810182	17735152235126632	3143261
950	resnet18-v2-7	17735324196559294	17735331107590784	3149968
875	mobilenetv2-7	17735310523196558	17735317437287024	3151363
994	resnet18-v2-7	17735330221509216	17735337170906826	3167455
429	mnist-8	17735202688805530	17735209658341300	3176634
995	resnet34-v2-7	17735330234993032	17735337212112022	3180090
912	resnet18-v2-7	17735315350284346	17735322328682118	3180673
524	mobilenetv2-7	17735228696602572	17735235678186682	3182125
237	googlenet-9	17735170508579128	17735177502936016	3187947
998	mobilenetv2-7	17735330510971090	17735337530066182	3199222
989	squeezenet1.1-7	17735329845023978	17735336916027084	3222881
225	resnet34-v2-7	17735170154383548	17735177225792506	3223066
801	resnet34-v2-7	17735296210846956	17735303309789828	3235616
601	densenet-9	17735250328698920	17735257427843136	3235708
996	mobilenetv2-7	17735330246408022	17735337347347820	3236526
389	resnet18-v2-7	17735191035055158	17735198141401488	3238991
491	resnet50-v2-7	17735224468755652	17735231576268860	3239522
224	mobilenetv2-7	17735170092894614	17735177237055334	3256226
592	mobilenetv2-7	17735247783846100	17735254942211632	3262700
217	resnet34-v2-7	17735169393628246	17735176568353168	3270157
555	inception_v3	17735244304143042	17735251495333024	3277661
999	inception_v3	17735330838534000	17735338039054850	3281914
373	mnist-8	17735188371946154	17735195586863912	3288476
127	resnet18-v2-7	17735148754912248	17735155982597676	3294296
667	googlenet-9	17735262081221244	17735269320576802	3299615
795	resnet50-v2-7	17735296064492506	17735303309873606	3302361
538	mobilenetv2-7	17735229773570978	17735237024522074	3304900
378	squeezenet1.1-7	17735190404562484	17735197665135298	3309285
200	squeezenet1.1-7	17735160925345716	17735168228820382	3328839
187	mobilenetv2-7	17735159421806094	17735166731986010	3331896
522	resnet50-v2-7	17735228646062626	17735235964939656	3335860
941	resnet50-v2-7	17735323703794576	17735331040238190	3343866
589	resnet50-v2-7	17735247666262876	17735255029561008	3356106
916	resnet34-v2-7	17735315796518920	17735323183670096	3366978
857	mobilenetv2-7	17735309449224872	17735316855820376	3375841
705	inception_v3	17735268313369686	17735275720185320	3375941
