ID	MODEL	SEND	RECEIVE	LATENCY
178	resnet18-v2-7	17733706046197886	17733740042243342	15495007
179	inception_v3	17733706060488304	17733740190022524	15555849
250	resnet50-v2-7	17733711717289748	17733746149368112	15693745
232	mobilenetv2-7	17733709396997216	17733743859948902	15707817
296	resnet50-v2-7	17733716154953246	17733750880773630	15827630
208	inception_v3	17733707859687278	17733742608469900	15838095
156	resnet50-v2-7	17733703734740932	17733738536333200	15862166
129	inception_v3	17733701465211948	17733736439732068	15940984
133	resnet50-v2-7	17733701546976334	17733736696031998	16020535
27	densenet-9	17733692784991938	17733727956460820	16030751
313	densenet-9	17733717117437762	17733752372532030	16068867
311	inception_v3	17733717098592650	17733752984244354	16356267
924	densenet-9	17733768775968648	17733804814825820	16426097
292	resnet50-v2-7	17733714070099726	17733750241159202	16486353
167	resnet18-v2-7	17733704120442574	17733740683560474	16665049
290	resnet18-v2-7	17733713963511498	17733750815176840	16796565
590	resnet34-v2-7	17733741631315004	17733778500883372	16804725
293	mnist-8	17733715979037520	17733752990491592	16869395
295	googlenet-9	17733716129112474	17733753163700056	16879939
391	resnet34-v2-7	17733723044077712	17733760140440418	16908096
233	mnist-8	17733709657235508	17733746925099550	16986264
643	inception_v3	17733744505773876	17733781875042824	17032483
700	resnet50-v2-7	17733749384521750	17733786785883328	17047111
268	inception_v3	17733713063422924	17733750493445698	17060174
330	mnist-8	17733717949499646	17733755607385782	17164031
220	mobilenetv2-7	17733708611093900	17733746318862296	17186767
398	mnist-8	17733723391887338	17733761328354620	17291006
216	inception_v3	17733708301129492	17733746315414636	17326474
217	googlenet-9	17733708526371184	17733746925382210	17501828
198	inception_v3	17733707304399024	17733745774794598	17534364
376	resnet50-v2-7	17733721568167722	17733760055301360	17541993
206	googlenet-9	17733707780021888	17733746358960184	17583836
130	resnet18-v2-7	17733701501151676	17733740667221988	17851444
523	densenet-9	17733735830138438	17733775038603744	17870768
212	resnet50-v2-7	17733708050661966	17733747397070920	17933641
186	densenet-9	17733706357016464	17733745797220502	17976391
442	resnet18-v2-7	17733728506179924	17733767992775674	17997536
123	googlenet-9	17733701091361842	17733740614461548	18014174
724	mnist-8	17733751233086800	17733790799659436	18033989
778	resnet18-v2-7	17733756365847072	17733796242176162	18175172
252	googlenet-9	17733712123782308	17733752369845578	18343693
257	mobilenetv2-7	17733712476825016	17733752836710652	18395572
360	inception_v3	17733720390359918	17733760861574000	18446314
254	squeezenet1.1-7	17733712145719902	17733752711717804	18489515
455	mobilenetv2-7	17733729501144746	17733770246942658	18571466
101	squeezenet1.1-7	17733697740831068	17733738512776306	18583384
192	resnet18-v2-7	17733707088793540	17733748037946698	18664153
361	resnet18-v2-7	17733720420920182	17733761393242878	18674714
308	resnet18-v2-7	17733717057236978	17733758173498392	18740319
492	resnet34-v2-7	17733733789248352	17733775038634026	18800996
69	densenet-9	17733694965781642	17733736419465294	18894112
170	mnist-8	17733704294585326	17733745798319978	18916925
61	densenet-9	17733694559130750	17733736077857480	18923758
190	densenet-9	17733706600098372	17733748169843678	18947012
955	mobilenetv2-7	17733770972760734	17733812589858626	18968595
347	inception_v3	17733718521262656	17733760140553090	18969594
159	densenet-9	17733703791886842	17733745733612870	19116556
348	densenet-9	17733718523090710	17733760546807428	19153927
456	googlenet-9	17733729505593762	17733771600265858	19186268
163	resnet18-v2-7	17733704049193902	17733746458028402	19329459
215	inception_v3	17733708293792322	17733750807501872	19377260
524	inception_v3	17733735867611420	17733778504064756	19433205
521	resnet34-v2-7	17733735709351298	17733778504189864	19505395
856	squeezenet1.1-7	17733761992624786	17733804814880452	19517892
645	resnet50-v2-7	17733744542374432	17733787369508498	19520115
312	mnist-8	17733717099237186	17733760055414524	19578932
557	mobilenetv2-7	17733739940092254	17733782943466512	19600444
306	squeezenet1.1-7	17733716984944300	17733760055364206	19631002
726	resnet18-v2-7	17733751856872096	17733795376168764	19835595
432	resnet50-v2-7	17733728084422358	17733771610489688	19838681
219	resnet50-v2-7	17733708597212330	17733752225936064	19885471
153	googlenet-9	17733703508858216	17733747138776464	19886015
143	googlenet-9	17733702174614822	17733745850903790	19907150
187	inception_v3	17733706422029082	17733750241133736	19972244
214	densenet-9	17733708259627190	17733752225959258	20039349
246	resnet34-v2-7	17733711584456528	17733755730502514	20121260
399	resnet18-v2-7	17733723704822506	17733767992656134	20185885
139	mobilenetv2-7	17733701870200126	17733746458199386	20322697
294	resnet18-v2-7	17733716019687908	17733760698485484	20364082
75	densenet-9	17733695303018602	17733739993053472	20369204
203	resnet18-v2-7	17733707650340722	17733752372550052	20383869
176	inception_v3	17733705666521908	17733750633073544	20495237
304	resnet50-v2-7	17733716797501944	17733761872560994	20544694
616	inception_v3	17733743368025484	17733788536248552	20587157
271	mnist-8	17733713431773134	17733758620094074	20596317
938	mnist-8	17733769649927184	17733814878530736	20614678
610	resnet50-v2-7	17733743147610342	17733788536515072	20687741
828	squeezenet1.1-7	17733759519719428	17733805081199158	20766399
150	mnist-8	17733703327934460	17733748923277348	20781833
538	googlenet-9	17733737316130772	17733782944189498	20796745
343	densenet-9	17733718487923728	17733764140007010	20807695
526	mnist-8	17733735991603482	17733781874654422	20912967
169	resnet34-v2-7	17733704195494364	17733750241084730	20987051
112	inception_v3	17733699646080136	17733745774761272	21024923
814	resnet34-v2-7	17733758749974562	17733804883483818	21027123
172	resnet50-v2-7	17733704351721672	17733750633208956	21094570
185	densenet-9	17733706335298854	17733752836569900	21194745
635	resnet18-v2-7	17733744283830008	17733790875715692	21236046
346	googlenet-9	17733718513676304	17733765270882508	21311397
184	resnet34-v2-7	17733706316969782	17733753108659656	21327114
223	densenet-9	17733708893708490	17733755730547852	21347693
823	mobilenetv2-7	17733759300892452	17733806237927246	21393361
285	inception_v3	17733713890486390	17733760861626974	21408906
878	squeezenet1.1-7	17733764349385152	17733811458111690	21471616
882	resnet34-v2-7	17733765416594990	17733812589892392	21501047
287	mnist-8	17733713935542070	17733761494367128	21676766
266	resnet34-v2-7	17733712854648414	17733760546679802	21737480
874	mnist-8	17733764312924440	17733812026778920	21747426
554	googlenet-9	17733739813828248	17733787587571284	21774723
26	densenet-9	17733692760098660	17733740614414816	21811447
286	googlenet-9	17733713915749656	17733761872537460	21858153
349	resnet50-v2-7	17733718997685820	17733767005548708	21881432
164	inception_v3	17733704081101838	17733752372095690	22010480
273	densenet-9	17733713445964344	17733761777242650	22028841
197	resnet50-v2-7	17733707296429024	17733755727037884	22074115
819	inception_v3	17733758811922438	17733807303620790	22101959
564	inception_v3	17733740112767888	17733788648648252	22122096
160	mnist-8	17733703841679220	17733752711833920	22274455
718	mnist-8	17733751100855970	17733800107204938	22336530
681	inception_v3	17733748579842228	17733797757869368	22414779
263	densenet-9	17733712673177662	17733761872576646	22424520
181	mnist-8	17733706225027686	17733755730256172	22563914
682	resnet18-v2-7	17733748586277302	17733798255825226	22638809
586	mnist-8	17733741517838274	17733791865622362	22947941
471	resnet50-v2-7	17733732257971628	17733782943606156	23101930
489	mobilenetv2-7	17733733244071714	17733784025152116	23145433
558	resnet34-v2-7	17733739942775914	17733790800072612	23180171
627	googlenet-9	17733743908557236	17733794875389702	23230096
738	mobilenetv2-7	17733754165910866	17733805141802680	23234225
407	squeezenet1.1-7	17733723893984230	17733775038492850	23311079
525	densenet-9	17733735957158242	17733787111457236	23315541
224	densenet-9	17733708933039418	17733760094094960	23318621
568	squeezenet1.1-7	17733740407435360	17733791780869526	23415421
831	resnet34-v2-7	17733760078373576	17733811458939012	23418671
121	densenet-9	17733700832334220	17733752225976004	23424631
358	densenet-9	17733719940506016	17733771610547858	23550611
269	densenet-9	17733713357606874	17733765304364144	23676735
837	resnet18-v2-7	17733760582054206	17733812589558440	23704423
807	mnist-8	17733758033256826	17733810074479274	23719791
728	squeezenet1.1-7	17733752053579168	17733804110567276	23726977
706	mnist-8	17733750047870068	17733802397618182	23860413
57	densenet-9	17733694545528480	17733747241157862	24018062
731	densenet-9	17733752089473996	17733804883283712	24062812
258	densenet-9	17733712502420224	17733765296419712	24062898
495	mobilenetv2-7	17733733919495734	17733786786019574	24095954
999	mobilenetv2-7	17733775059434606	17733827990645128	24125437
448	inception_v3	17733728605650712	17733781874928196	24279524
194	densenet-9	17733707119966264	17733760546702658	24351292
337	mnist-8	17733718193318688	17733771665070484	24371810
642	resnet34-v2-7	17733744457763118	17733798256004684	24520620
533	resnet34-v2-7	17733736984008286	17733790800105694	24528759
298	resnet34-v2-7	17733716420668588	17733770246783042	24533324
637	resnet50-v2-7	17733744306402708	17733798146635960	24539759
297	resnet18-v2-7	17733716158895164	17733770019980844	24549264
508	resnet34-v2-7	17733734742105184	17733788648595696	24569959
335	resnet50-v2-7	17733718125240308	17733772054358630	24580272
674	resnet18-v2-7	17733748361738388	17733802397953432	24629086
633	mnist-8	17733744188300300	17733798256020420	24643445
771	inception_v3	17733756001723122	17733810074459938	24645732
242	mobilenetv2-7	17733711220190984	17733765303635386	24650612
204	googlenet-9	17733707685428328	17733761777198842	24654407
182	densenet-9	17733706267133610	17733760546623434	24739968
260	resnet18-v2-7	17733712602189654	17733766960911824	24776081
888	resnet50-v2-7	17733766468675272	17733820839576906	24781632
318	squeezenet1.1-7	17733717229664176	17733771610576056	24786195
125	inception_v3	17733701197648546	17733755607610366	24799435
713	mnist-8	17733750617290490	17733805130853700	24846655
309	resnet50-v2-7	17733717061515354	17733771600145152	24858081
656	mobilenetv2-7	17733745291719982	17733799983652404	24927954
571	mobilenetv2-7	17733740499950282	17733795286444722	24971054
166	resnet34-v2-7	17733704108250954	17733758966253996	25003647
803	resnet18-v2-7	17733757717789950	17733812589873854	25010065
486	mobilenetv2-7	17733733107781322	17733788222462124	25120638
825	mnist-8	17733759493847204	17733814878891734	25243867
628	densenet-9	17733743981518118	17733799811489442	25446659
512	resnet18-v2-7	17733734839702790	17733790827719746	25518695
109	densenet-9	17733698193364226	17733754233486530	25542444
779	mnist-8	17733756374452064	17733812491271862	25577401
595	squeezenet1.1-7	17733742356882958	17733798613565262	25641149
387	inception_v3	17733722604579098	17733778906082086	25661578
423	googlenet-9	17733726306271992	17733782626677072	25670193
502	mobilenetv2-7	17733734233695458	17733790800133062	25782332
810	mnist-8	17733758236822400	17733814878904980	25816810
520	densenet-9	17733735372556914	17733792050331680	25833078
501	resnet18-v2-7	17733734020546144	17733790875523860	25913845
332	inception_v3	17733717968214688	17733774864535142	25932689
830	squeezenet1.1-7	17733759574085194	17733816669446562	26023409
417	mnist-8	17733726091965636	17733783192938232	26025967
551	googlenet-9	17733739137712996	17733796242118176	26027531
211	mobilenetv2-7	17733707994929306	17733765303493940	26120585
450	mobilenetv2-7	17733729173216834	17733786636738016	26191212
158	densenet-9	17733703762636996	17733761824989096	26464153
548	resnet18-v2-7	17733739080905904	17733797178515108	26480222
476	resnet34-v2-7	17733732680649364	17733790800174522	26490212
152	mobilenetv2-7	17733703496462904	17733761633552656	26498217
402	resnet18-v2-7	17733723732473478	17733781874561756	26500496
359	squeezenet1.1-7	17733720373807536	17733778546591582	26514486
663	densenet-9	17733745602095484	17733804110421574	26667423
490	resnet50-v2-7	17733733262949036	17733791780726094	26671730
458	densenet-9	17733729515105540	17733788222597970	26758200
768	resnet50-v2-7	17733755916381452	17733814878852100	26874416
529	resnet18-v2-7	17733736077287024	17733795375929712	27027640
262	densenet-9	17733712657965752	17733772054512412	27072263
995	resnet50-v2-7	17733774839248166	17733834330887528	27115605
943	resnet18-v2-7	17733769886100602	17733829397261530	27124503
766	resnet50-v2-7	17733755782711784	17733815561426098	27246451
658	mobilenetv2-7	17733745354009714	17733805154883776	27256551
868	googlenet-9	17733763836954064	17733823842354382	27349772
414	mnist-8	17733725989715668	17733786000359258	27352162
784	mobilenetv2-7	17733756763304788	17733816863279620	27392878
987	mnist-8	17733774244830648	17733834418171402	27426317
439	googlenet-9	17733728242966872	17733788536493288	27481096
462	resnet18-v2-7	17733730373423578	17733790827999012	27554501
982	mobilenetv2-7	17733773913951004	17733834418057208	27577076
922	mnist-8	17733768640590968	17733829396888762	27692022
367	mobilenetv2-7	17733720946907274	17733781874609546	27770146
227	resnet18-v2-7	17733709054401934	17733770213321220	27875532
118	inception_v3	17733700104741790	17733761327852496	27904790
915	squeezenet1.1-7	17733768100593794	17733829482603362	27977214
117	inception_v3	17733700083206368	17733761872265154	28162743
703	resnet50-v2-7	17733749658437162	17733811458965412	28167970
413	resnet18-v2-7	17733725940854232	17733787943240942	28259975
754	googlenet-9	17733755476382974	17733817726153248	28372730
409	squeezenet1.1-7	17733725690097224	17733787945882774	28375471
963	mobilenetv2-7	17733771879692906	17733834330935252	28464558
540	googlenet-9	17733737479713882	17733799939189376	28468311
555	googlenet-9	17733739861215734	17733802614603604	28602273
369	resnet18-v2-7	17733721027580246	17733783991456902	28698211
517	mobilenetv2-7	17733735287039504	17733798590474842	28852978
381	squeezenet1.1-7	17733722458539936	17733785997340708	28960255
393	googlenet-9	17733723096180186	17733786637188612	28961261
300	inception_v3	17733716513280270	17733780119012680	28990762
578	mobilenetv2-7	17733741272141404	17733804921666654	29010722
541	squeezenet1.1-7	17733738624373886	17733802614499390	29165964
945	densenet-9	17733770001173420	17733834330867752	29320735
323	resnet18-v2-7	17733717502286408	17733781874466418	29340100
342	mnist-8	17733718480819542	17733782944412916	29381765
338	resnet50-v2-7	17733718209561558	17733782944395742	29505393
933	resnet50-v2-7	17733769523174624	17733834298103538	29523668
934	resnet50-v2-7	17733769570768020	17733834418100680	29556669
401	densenet-9	17733723725923646	17733788648679738	29591046
539	squeezenet1.1-7	17733737430141474	17733802397914692	29611564
975	mnist-8	17733772909801422	17733837967568846	29652583
477	resnet18-v2-7	17733732687254592	17733797875979258	29712271
475	densenet-9	17733732610601386	17733798133491900	29864580
730	resnet34-v2-7	17733752058964858	17733817726171738	29930358
377	mobilenetv2-7	17733721613708432	17733787369729336	29970839
453	mnist-8	17733729464282752	17733795286844026	30001167
948	mobilenetv2-7	17733770238091410	17733836116410558	30026581
161	inception_v3	17733703915552104	17733770003050622	30121922
664	mnist-8	17733745609421288	17733811735847400	30139665
654	mobilenetv2-7	17733745274969834	17733811458023762	30165475
314	squeezenet1.1-7	17733717122044324	17733783455335410	30233952
303	squeezenet1.1-7	17733716793621450	17733783157297522	30247801
929	inception_v3	17733768975032220	17733835379081860	30266203
374	resnet50-v2-7	17733721537910934	17733787949225968	30269514
970	mnist-8	17733772765655566	17733839338377898	30343082
